uuid_c,Sf Net Desk Change
8efb1621-7b41-404f-911d-848d51232186,1.0
54f8cf6e-de0b-4d66-b2e7-7643642848f1,2.0
7fbaca20-8217-0134-2bd6-46544a5d2749,6.0
6efedbbd-6af7-4ac1-abb1-b0bb78550001,1.0
b3067bbc-cdbe-4134-864f-8bff81c3cba9,0.0
5d35ad43-6576-44ad-818b-ec4d5312fb26,1.0
b918da00-5d55-0136-e74b-0242ac11560f,2.0
d3e5b301-fad3-4076-9d84-05b4f744f33d,4.0
eee7f132-37ae-4e11-83a9-5849a31a6e70,1.0
8862e784-113c-48d2-af8a-3be12c414198,1.0
903acb50-c317-0134-324c-0242ac11350b,3.0
926e8bb0-8eb4-0136-0a1f-0242ac115706,6.0
2a2d5872-43b3-4d69-bb37-ad4400a73bfd,2.0
920f65e0-77b0-0136-a208-0242ac111c0a,1.0
77673ce0-881e-0136-0b82-0242ac111c0f,14.0
89166576-53fa-47d5-8d0c-3aed3f912887,0.0
312502d9-f6df-4033-8c5c-8bb9284f8980,1.0
7d53b640-1a1c-0136-45c1-0242ac11510f,0.0
b2917254-f027-4cf0-ab23-384ce79eb730,1.0
76ab7dcd-bedb-4e2b-aa0f-c27c382592d4,1.0
ab416346-9752-4028-ac2b-6c262cbb4fd3,1.0
b422bb15-0125-444e-8093-1be295b3201e,1.0
de801ab0-635f-0136-e108-0242ac112c0d,2.0
347da890-7c0c-0136-2875-0242ac11510b,11.0
9f613c70-8460-0134-63e8-5222656bf4dc,4.0
1471d8f0-7cbf-0136-2a7c-0242ac11510b,2.0
b6e5c030-6750-0136-7270-0242ac114a0e,4.0
72068285-5ee3-4af0-91be-7f42cbccce08,1.0
8fca8490-0940-492b-8ade-eb0a7422014e,1.0
6a698ae7-47eb-4a32-96ce-fff95339a985,1.0
21bef7b0-ffa4-0135-f139-0242ac115709,1.0
2ba8e400-422a-0136-9d40-0242ac114a0e,0.0
32ed73d0-8ebf-0136-9ef1-0242ac11720c,21.0
a8bdc80b-132f-467c-bca2-4648fb503884,16.0
3b136e00-5eb3-0135-ad11-0242ac113d0e,4.0
e48919b0-34d6-0135-f4a3-0242ac11130c,1.0
dd9d360e-74de-415c-b6f7-d7cb15becef7,3.0
4d20eb62-82bb-405b-8e44-4011f500c627,4.0
76eec018-791c-4b5f-b406-b34a4f805c78,0.0
4b05b414-0382-4461-af28-fe3310cb6edd,1.0
2d7f0745-a404-4e3b-9eaa-16409ed22e1e,0.0
10ba13e0-5094-0136-0fe0-0242ac115108,1.0
28674da0-7c14-0136-7dd6-0242ac116708,3.0
4bc3d070-ea27-0135-0b1c-0242ac111c09,0.0
cee690bf-de0e-4437-924e-a8e91456f0b0,1.0
64c62641-3876-4972-b719-02eed4758e1b,1.0
2b2f423a-1ee7-48d0-b449-112d89c58517,4.0
cd366990-7c96-0136-ec36-0242ac112c0e,1.0
b75687f4-4f65-4624-9b0a-e1fb95610451,1.0
c3fe70d0-0e30-4878-b71d-738a45efd2c8,1.0
d6146450-3d5b-0135-eaf2-0242ac11260c,1.0
b1df1390-8eac-0136-4625-0242ac11210a,31.0
594b5d60-8f25-0136-2907-0242ac114a0f,158.0
25b0f7c0-65e6-0136-e7f7-0242ac111508,5.0
6c7edaa0-848f-0136-ec3e-0242ac115706,2.0
5a0f3120-83a2-0136-69e3-0242ac111c12,1.0
52213bdb-aa97-404b-baaa-d3a8fea46d2f,1.0
98349735-2a92-4d5e-b23b-4b85e72210f6,3.0
5d04af50-20bc-0136-e164-0242ac111c08,0.0
eca39d60-8931-0134-9de9-56f9dcf2ccce,0.0
2c5e2fd0-e106-0134-7e39-0242ac113509,0.0
c4ff6eb0-14de-0136-fcee-0242ac115606,1.0
85188650-c72a-0135-7a8c-0242ac115108,0.0
fc8b605e-e591-43be-a434-1204bcb3f337,4.0
567daa00-8843-0136-75be-0242ac11670d,8.0
4d3c4374-5585-4720-9e4d-a071386ffbbe,1.0
ff60373f-2281-45bd-8150-4e6b80281510,1.0
1ef23e81-dbc3-457d-bfce-d3a7b82d0d16,4.0
c5ffd300-c8aa-0135-25bb-0242ac11670d,4.0
a33eac60-7e35-0136-a991-0242ac11720f,4.0
567fc260-8f78-0136-0c0e-0242ac115706,4.0
7b98f8e2-c46c-4b6c-90e4-246a728b1581,4.0
6975190c-1236-41f4-9492-058af8d6f1ea,1.0
052c6430-8181-0136-6612-0242ac111c12,69.0
c76dbf72-7338-416c-8e91-3632797c1e09,1.0
15eb2027-8cc0-4db0-b56e-e82c2fbd275d,54.0
6add57a0-8e00-0136-7f89-0242ac11670d,1.0
ee94f430-8f30-0135-8843-0242ac115107,4.0
90d43c80-8e33-0136-9d88-0242ac11720c,4.0
f06752a0-dce6-0134-0163-0242ac11350c,2.0
ee2f3ca0-7d61-0136-2bde-0242ac11510b,5.0
6b49eed0-1aa5-0135-6145-0242ac11090f,1.0
611a1886-bede-4565-9f16-c5fc243f72d3,0.0
16cc6217-de83-4ef2-942c-b0c7487cce1e,0.0
56c79376-3785-42f7-bd1f-0bcd31c4dcf7,3.0
249b77b4-0c58-4eda-b341-0a30a464d01f,2.0
ffd3b983-430c-4a53-8aff-7747738c31d4,0.0
cc5dbb20-d196-0135-4f81-0242ac112c0c,1.0
185ed670-7667-0136-9887-0242ac114a0c,2.0
fef04440-8e0e-0136-4522-0242ac11210a,1.0
327637c7-081c-4524-a60e-a9be5175c023,1.0
2ba2ff90-769e-0136-0b19-0242ac115111,1.0
348a8950-8df6-0136-268e-0242ac114a0f,1.0
50df0636-dcb1-421d-b32b-50127c54c845,11.0
27c5dda0-898b-0135-e386-0242ac115608,2.0
b1078012-c964-40c9-b278-89f35062a2f2,2.0
1715de39-d1d2-46ea-b649-e22ee8e918db,5.0
07784710-8f61-0136-29ba-0242ac114a0f,2.0
08670358-d144-4625-be64-18e26591100e,2.0
4594633e-e825-41d3-afe9-c7b03fd0bf9d,1.0
fef45aa0-fe93-4f6d-be4f-0c8a31e8f380,2.0
bd21c2af-5b78-470b-a903-c900ba4e028a,1.0
d4cc1b76-aa20-4562-a173-88734bf44431,1.0
c03e1bd0-2631-0136-4440-0242ac115709,10.0
a993c827-b7f9-4119-a1e6-8da86d782813,1.0
d1149660-8852-0136-ff4b-0242ac115706,1.0
24212d1e-b9ad-44a0-b912-5896d29a932c,1.0
436890bf-bc65-417e-bf21-5e6854f17830,0.0
572843d0-fb9e-0134-0a40-0242ac112c0b,2.0
2c229ea0-81b8-0136-e773-0242ac115706,2.0
623a2643-d3fc-4f16-9abf-0aefe2eacf70,10.0
d7be85b0-f2e9-0134-55e3-0242ac113508,0.0
b7116bd0-52be-0136-de4e-0242ac116705,2.0
34b71f9c-371e-42e2-8531-b71218ed5dfe,5.0
e233ec80-08d4-0136-74e0-0242ac11150e,2.0
4447e77e-7b2c-4a00-9102-42dd6e86df1e,4.0
4a963380-8d07-0134-6705-3ef5d4ba6712,4.0
9408cd1a-7512-4f25-8470-313c368f6e4a,1.0
e4536900-7f21-0136-2ef5-0242ac11510b,1.0
549b2980-8933-0136-0d69-0242ac111c0f,2.0
d6395d00-f83e-0135-c50a-0242ac11560d,0.0
80fa4880-8f30-0136-81cb-0242ac11670d,1.0
217e6969-f575-48a7-b076-10a7a0581e13,1.0
ecffce90-c58d-0134-5e30-0242ac112c09,5.0
69be4a00-7e33-0136-827d-0242ac116708,3.0
39cf6c90-8bdd-0134-da36-2e2a6c07a4f5,1.0
4b038d90-d43e-0135-c469-0242ac11150e,1.0
901f1b50-7cc5-0136-2a8e-0242ac11510b,2.0
3c34f52c-c0ba-45b7-8644-1a219d3f877e,6.0
9d87edd0-c987-0134-e990-0242ac112c07,1.0
63cdd360-402b-0136-325d-0242ac11150f,0.0
ec580929-5027-4e42-8c78-3ae582dc4ad1,1.0
f0efc070-886e-0136-1d80-0242ac114a0f,4.0
00a4c620-942e-0135-4741-0242ac112c08,2.0
10165515-8f76-44df-b1ec-df7bce9f5b6d,1.0
dc811170-df7e-454c-b40d-d754b46d0301,0.0
f2db02db-177d-4037-8590-71c8b7a87584,2.0
276fe12a-c447-4cff-8efb-dc1bb7b51470,4.0
0b91fb50-8e9e-0136-807e-0242ac11670d,1.0
9a88ca76-6e76-4a24-9c2c-d0be02a04608,1.0
f7aa9454-14c7-4be6-bca4-764f1a237687,1.0
f34b4021-81dc-4dbe-b2d8-d183480e619e,0.0
63d76dbb-0044-40be-ad5e-01cfe9741a38,0.0
d6a1fdc0-773a-0134-a2a4-46ac5d0a5d9c,2.0
13b534c0-db6e-0130-f570-36aa517a345b,6.0
933bc84e-84fc-4b42-b416-986ba897e385,1.0
4fbde488-bb16-4616-b1bd-29f80b50223d,1.0
34cf6778-ef92-47f2-8c55-7b00dd257d04,-1.0
ef77d570-b2a0-0134-f3ca-0242ac11350b,0.0
276ae1c0-d31d-485b-9c7c-ad6db37f2913,1.0
9e5a6740-8e51-0134-258c-0eb1bce2dae3,1.0
6fb6d76c-f79e-4b1f-b878-4740f3a5caec,0.0
d33ab610-760b-0136-967b-0242ac115705,1.0
84c8a6d0-e74e-0135-9bdf-0242ac11570b,0.0
38b4b440-8e2d-0136-7fc2-0242ac11670d,1.0
4eb05e40-8d74-0134-7518-6e6714a6d585,8.0
2844ca80-53af-0135-fd75-0242ac112607,0.0
225c73ce-bfe4-4029-a52f-e1bfd112e7ec,15.0
76fb0500-86cd-0136-908d-0242ac11720c,1.0
09a43c00-2151-0135-8d3b-0242ac11260e,0.0
4ac19660-c328-4fe0-892e-ccc508c06647,17.0
32574cf1-d3fc-49d8-9306-717c3845473d,1.0
a14d5f87-c37b-4005-b03d-b4cfd67b86e7,0.0
4f38e60f-4f29-41d2-8647-f07db6485fd4,0.0
4690efc9-290a-4da0-8fde-ec7954357d05,1.0
15882200-c60d-0134-4cc9-0242ac11350a,2.0
9bfa7ad0-8d41-0136-0702-0242ac115706,13.0
dd95a6b0-76ce-0136-a415-0242ac11670d,10.0
835e98f8-4dc7-44e1-bf0f-d25c4fd34a57,1.0
ca34bfad-c92e-4917-b545-4b70f752b57e,1.0
8821cbc0-8c0d-0136-4026-0242ac11210a,1.0
ddc82a50-3a9f-0136-d869-0242ac115108,1.0
a28b98eb-976d-438b-ae8a-e10818f5e380,273.0
ada4b504-64e0-42df-9a38-e8e327e749d2,1.0
87ab5290-8dd3-0136-4453-0242ac11210a,2.0
b932a490-8c50-0136-2269-0242ac114a0f,1.0
1e4ac700-0538-0136-14ac-0242ac111c0a,2.0
53536516-bbc5-440f-bafc-ebe55605c634,0.0
78a5cb06-b1e9-456e-919b-5f54c89653e4,1.0
e8200e20-7b86-0136-269a-0242ac11510b,4.0
28287bb0-296f-0136-d8e8-0242ac112109,1.0
ecfdf7b0-d564-0135-fbec-0242ac114a09,0.0
cbe3791f-15b2-4cee-9dcf-a818c88b3268,1.0
d7bed102-2bd7-4d72-bdfe-fd0bbbbbeb39,1.0
eeb836f0-65d1-0136-f587-0242ac111c07,1.0
dbc9c172-4804-4e02-a3ba-66fad33749ae,1.0
325f5418-f4eb-483f-b60d-1829d6c21946,1.0
5d3df8c0-2bbc-0135-ecbc-0242ac112610,0.0
f2114110-813e-0136-85f9-0242ac116708,1.0
77826a31-3b2b-4736-9bf4-ccb802dd2e2b,1.0
0118ee30-87b1-0136-0b00-0242ac111c0f,4.0
d1263670-ab31-0135-7306-0242ac115108,11.0
a6155315-00e4-4c52-bcd3-0294eceb351f,1.0
cf8aa8ed-7e08-44c9-8588-c3c66810b32a,1.0
b6cf57b0-8d0a-0136-0666-0242ac115706,1.0
f2dea5d0-65c1-0135-f96d-0242ac116708,1.0
7141c6b2-de05-46e6-ab5b-85b8059cc280,1.0
0c485558-71f2-45b0-b5a3-a5bb28155e4c,1.0
b3314ee0-8cd3-0136-23ab-0242ac114a0f,4.0
401fb210-8251-0130-f786-123138068411,0.0
9c5b9888-7f50-4197-83fb-88c433dd990d,1.0
ff04eadd-010b-4d3f-bc8b-f5621a0de0de,6.0
fb59988a-79e4-4b2e-b0e5-a41a60f72074,-1.0
bf64295e-4065-46e3-b46b-3797e3769a21,1.0
228a11b0-7e96-0134-88bf-2e935648bcf4,0.0
c9a98a80-6319-0134-0502-2209c4d2a889,4.0
a2574cc0-5714-0134-efaa-5259ca8b0f1a,-2.0
bd27fcd0-8fce-4b10-b3fa-0a27bc768566,1.0
2808b516-5015-4579-a7f9-a02e5152ae51,1.0
ab32a97a-9860-4b39-83d1-5e2520715805,1.0
44ac4716-b73e-410a-adb0-dcb8716e6557,1.0
152e897b-97cf-46a9-ad5c-daa8cb2a1cb6,1.0
fc1832fd-0bab-41df-8d2e-b8a3091cb49c,1.0
ef99c5c0-1190-0135-18b6-0242ac11350b,4.0
c6460270-77de-0136-e9c4-0242ac116708,1.0
8887835b-254b-4dbc-a6bb-7071d6dcfd56,1.0
39264fe5-f171-46b3-85c4-09adda0a8106,1.0
e26664e0-8175-0136-65f9-0242ac111c12,1.0
75df1070-7832-0136-c9de-0242ac11150c,2.0
4bb332e0-65e1-0136-e7ed-0242ac111508,4.0
422973a1-ec86-4378-8477-d7608e05d1c5,2.0
881477b0-3cba-0134-adac-62afb4234fc9,-3.0
e76cc440-88ab-0136-0c9d-0242ac111c0f,2.0
717eae50-7954-451c-806e-5e12153b6d0d,1.0
7781404f-93a0-4589-bc6c-921b450ed6d3,1.0
ee43bfe4-ef84-42c6-9d6e-a8534fbc96c4,0.0
0ec8c489-2614-4097-aba2-cd5cd87ce252,1.0
c1b648fa-8405-4a30-8cda-c96fd77e86e2,8.0
40e35ef0-8251-0130-f786-123138068411,0.0
c62e7e1d-7035-493d-be5b-a20801a1097d,1.0
9b0d8cc2-d433-46bc-aee7-c87da761f777,0.0
9628ed10-793c-0135-0337-0242ac11560f,8.0
7db5e8f0-82ec-0136-664f-0242ac114a0f,4.0
a10b2edd-182f-4306-8a2c-e943d27349a1,0.0
b9bba3c0-8f5b-0136-29a3-0242ac114a0f,8.0
6147c15e-2cb7-4e79-9cfb-d4667fd75a9f,1.0
2811aabb-c6c4-4225-b463-4e71d32e3e8c,1.0
4ef95e40-62d7-0136-4052-0242ac114a0f,1.0
5db8ff63-a5ca-44a0-8529-c3493c95b6f1,1.0
7b636fe8-2e9f-4995-80f1-33af493905f3,0.0
37ed6c35-8738-4078-8674-2c5b91224179,8.0
4c161d63-3b28-44b3-91b4-a8b6d80e2b4e,10.0
744bd428-0077-4a4e-bca5-a0ea70b5826f,1.0
d3959b30-89a9-0136-963e-0242ac11720c,2.0
c9afcc20-80ce-0136-8364-0242ac112112,1.0
a9891ed0-81dd-0136-a0b5-0242ac116712,15.0
28f207ca-52c7-4846-8cf5-ee4b418ca83e,1.0
6989e520-65c6-0136-89c4-0242ac112108,4.0
1af1b1fc-17bb-443f-854c-6b1645dc0f39,1.0
48000a40-8ccd-0136-239b-0242ac114a0f,269.0
a27156b8-5701-450e-94e7-07dcb94b18c8,1.0
16e4dfc0-064d-0135-485e-0242ac110907,0.0
68f1af22-ec7b-48f5-a28d-0487ec357edd,1.0
90dc4e96-c66a-4b69-8d13-276e8998005f,1.0
a87e41b0-8ed3-0136-9f27-0242ac11720c,2.0
c337708f-9e18-43b2-b538-b71dd530f851,2.0
5b33b0c0-7eb0-0136-eff1-0242ac112c0e,1.0
e89c2f2d-c370-4bbc-9a6e-2bf467b6eb4d,1.0
cf16e4d0-8158-0136-8503-0242ac112112,1.0
b5f7a280-8951-0136-0dc9-0242ac111c0f,1.0
63148730-c90f-0134-61e5-0242ac112c09,0.0
60302110-8cc3-0136-9a06-0242ac11720c,5.0
6a1ddca0-820d-0136-6432-0242ac114a0f,206.0
d017e763-d186-43c9-98ce-39fff42ef868,1.0
05300e97-7d82-48df-813f-8772fc8f2c8c,4.0
030d4fbf-00bf-4308-b807-d88a37041e4e,1.0
78487191-3d14-49d5-97a4-6bb948c4ffab,4.0
4b0641b4-b816-4fd8-a7d2-858e7af3f9aa,1.0
ff4b898c-c93e-4913-aa0b-99e243e22747,1.0
80662a8e-b71b-412f-843f-41039e318065,0.0
78de5f6e-2fe0-4f01-84de-ef274abc8c3f,14.0
d3f0be70-8dd6-0136-4467-0242ac11210a,1.0
e9732f7b-8c21-45cf-b53c-8cbe16ac1c6c,1.0
5282b680-6ec6-0135-b730-0242ac116107,1.0
4ac7e100-0b28-0136-076b-0242ac115108,1.0
d76dc094-4acd-42a4-ae34-2552456d9de4,1.0
10d95066-6f53-4fde-bd4d-2da6cc039cc0,28.0
f362c370-c703-0135-60e3-0242ac116708,13.0
7c3fd510-300e-0136-a688-0242ac111c08,0.0
7659051e-01d0-4804-963c-4761b351bc52,1.0
2eebaf00-820f-0136-6d8b-0242ac117209,2.0
188a0f60-c00f-0134-2be5-0242ac113509,0.0
fe63ed70-8c7c-0136-22ea-0242ac114a0f,1.0
f9c70df0-6966-0133-676e-6ab5d946a4e0,0.0
f0e36050-e6ea-0135-2fb6-0242ac11210d,2.0
81bbe940-701f-0136-5754-0242ac116709,1.0
4905de72-2578-43ac-b8ff-3db21a0de01c,4.0
9f132385-4558-44f8-8466-d0b73a907165,4.0
00b54515-2c13-4da8-8748-c50914849b53,1.0
81d68ca2-f991-41b2-a3b0-5be3c5a5a253,1.0
2c8f7fd5-5f4e-412c-95d9-1a0b2e3775fb,17.0
68530fa3-824c-47e6-b51c-45c80494026f,2.0
8863fa55-c31b-4b12-b6bc-95e40f5dccf5,1.0
02fa8bdc-c83d-4d7f-89d3-a814f5979e70,2.0
5d89c6fd-4fde-4478-b052-bf1313a6c7e4,0.0
309dcc90-8200-0136-66c5-0242ac111c12,4.0
5889f250-08f0-4662-82f2-31005196511b,0.0
075a3f70-7d2e-0136-a79a-0242ac11720f,32.0
b83fd0c7-8567-4964-b7b4-737b3de8a296,4.0
efc74d47-9b65-41c6-b451-ce70719b0cfe,21.0
8bb2b220-b403-0134-f59f-0242ac11350b,2.0
2cc5e110-7132-0136-5b1b-0242ac116709,4.0
8a904d4b-4c91-465b-87e2-649781feaea2,1.0
406b1316-2dd1-40c5-91ca-790ec3bab5e5,1.0
ad19a480-934c-0135-410a-0242ac116705,0.0
f738c772-7e25-4a64-b646-b0323270f69d,1.0
72389886-4ce3-44c1-8f00-22b8e592eb73,4.0
b4be50ba-a4a2-4891-a9bf-2a3a616cca2d,1.0
fde6ef5f-26c0-4413-b48f-b70b7fdc7c1b,0.0
fb1512e1-f583-4cb3-88db-f30e5d84b90e,1.0
599374b0-a183-0135-4ea1-0242ac111514,19.0
75ee4ca0-81ba-0136-e787-0242ac115706,2.0
44abb582-3f76-4b24-94c6-44b5bc8e1a4f,-1.0
f64fb611-2f37-416e-ad84-b32743ee2e11,0.0
8174761b-88d0-4120-bd42-a66bb9edf292,1.0
20ac21a6-cb50-442a-8bb9-1fcb0521485b,0.0
08d6c5d0-7bd0-0136-7d1a-0242ac116708,17.0
ca8df380-86f5-0136-fc22-0242ac115706,1.0
22950c10-8e82-0136-802b-0242ac11670d,1.0
186198a0-6e5d-0136-5623-0242ac116709,7.0
fcea1ded-e2eb-4fcc-841c-957ddf4e0953,1.0
8e63d727-6fbf-4bcf-b1ca-6f52e5abddbf,6.0
ecf4c440-9bec-0135-3b4c-0242ac116712,4.0
450a94f2-6606-41d9-bc1f-082605f43b2a,0.0
16c2c0e7-51e9-452b-a373-5625bf50b5f5,0.0
f08ad3c8-9d9a-4ae8-8aad-d9d5eefab559,1.0
7d0dc950-7070-0136-79a5-0242ac115706,3.0
b165fde8-88f1-4cb3-8dea-49cf72ef018c,6.0
0fedc060-8e0a-0136-7fa4-0242ac11670d,2.0
39bd3c66-7ec3-4b61-b8fd-e89e795b8fa4,1.0
04cf18fc-f51d-4e82-bd22-c36d1df1e509,1.0
17facf00-7ac9-0135-c6e3-0242ac115114,6.0
40dd3150-f60c-0134-89e2-0242ac112c06,0.0
6f30c560-fa51-0135-3bd4-0242ac115108,6.0
4284d700-83d9-0136-a457-0242ac116712,1.0
17051e5e-1ac6-424e-a689-c3ec3c8aefd5,8.0
6ccca670-7853-0134-bb71-36b40d1d57a9,2.0
1261d880-da19-0134-03ef-0242ac112c07,0.0
7424989b-7fde-4cc1-b1dc-3829906c0d26,1.0
c105a6a0-7d61-0136-a861-0242ac11720f,1.0
2e248ca0-8d92-0136-43a1-0242ac11210a,2.0
409746ac-0100-4348-9eed-2186a7f7292e,1.0
2f2d8640-0e99-0136-2be6-0242ac112c0e,6.0
1efd8724-3b25-49e5-9ecb-417ff7dbd637,2.0
e24448e8-9a98-4e53-82cf-6854b2c94f62,1.0
560f2bb7-27f4-43cc-83d8-c0e7b7643c87,1.0
80670c36-1954-488f-812f-f66d6ed1dae8,-1.0
aee86611-be1b-49ed-9deb-e58b1bb6909c,10.0
0669cc29-b5f8-4693-bfcf-c518031867d6,0.0
fcebbff0-8272-0136-e95e-0242ac115706,31.0
1c3286fa-a9f8-4d98-bf1a-c7e24cae3a6a,1.0
55a07050-894e-0136-77e3-0242ac11670d,15.0
09f1f030-5e1e-0136-e94f-0242ac11560f,218.0
33109b10-8eab-0136-9ea0-0242ac11720c,6.0
e4248c0d-1d8f-4137-9ce7-0ee94f59e1eb,3.0
07905840-2a8f-0135-d862-0242ac113d07,2.0
e3350830-86f3-0136-7338-0242ac11670d,2.0
a218ede5-4ba9-4aee-8e81-b5b55db52855,1.0
635ec05f-f750-401f-b549-58707f714d0a,6.0
ebef4dbf-a70a-4c89-a963-0e0577728fb5,0.0
5757badc-a32f-4eee-8dd4-de6cf720c72c,1.0
e89c0263-a6f9-48f0-b1ed-aa665916776f,1.0
3a6b8e30-9471-0134-c0af-7eb08c218527,1.0
8fdd6e00-5de3-0135-be8e-0242ac111311,0.0
6fa71b10-ec02-0134-23fe-0242ac11350a,0.0
96ac6138-9cb2-4c15-be75-142b2d75d720,2.0
8c24d19d-42be-4b37-a551-ee8a833d8254,0.0
b2175000-763b-0136-97ad-0242ac115705,4.0
ee026170-010b-0135-1469-0242ac110907,0.0
6b929d56-2066-41a7-80e9-ca3e4ac88114,1.0
d0d26b60-949b-0134-43d6-6aca5c04997d,2.0
1f982130-cd76-0135-bafe-0242ac11150e,4.0
671bd83e-def7-4e22-aa37-82d360d1434f,1.0
6cb74580-6ce3-0136-7b57-0242ac11210d,1.0
9feb81a0-4fd3-0136-db19-0242ac111c08,4.0
e2c65e90-86cc-0136-08be-0242ac111c0f,1.0
5a58e7ea-7c78-47c0-951d-4b3f37bf639d,1.0
c818a79e-27ec-439b-a18e-df8249525c89,9.0
13cf2720-2c19-0136-bb50-0242ac111511,1.0
8b59e9e0-140c-0136-23d6-0242ac111c08,1.0
56117ef8-74f0-4a77-98f6-a371cd0d475b,1.0
be2486a0-8eb9-0136-9edf-0242ac11720c,1.0
1fb8f220-8229-0136-a1e6-0242ac116712,6.0
ec927261-d447-4b47-b0f9-37a97647c90b,1.0
65b7fb00-7163-0134-1ce4-2e24bc4535a5,1.0
a64c9624-885b-43b7-b749-648b0c8a21ae,1.0
6fbf3c97-7e1f-447a-a2c2-dec8388ddac4,3.0
c4304175-27f0-406d-b5e1-b7c87c6c56a6,4.0
693391f0-812d-0136-ac8f-0242ac11720f,2.0
eb64abd0-6171-0134-31ff-2e60cb03c659,0.0
76b0246c-ea26-4b20-b73b-5e46dc75bd97,1.0
56285dc0-8c96-0136-41c0-0242ac11210a,3.0
df3f163e-85af-4751-958b-759acd296d5e,-2.0
c903aeee-dc57-4994-93f5-b8564f777a3c,4.0
7c289549-76a4-4001-bef2-7e074be14306,0.0
4dee4c7e-755c-4709-b4d9-bf1dc8b98793,1.0
062faff0-01ea-4376-9ee9-c075265462e8,1.0
6873f680-3788-0136-005a-0242ac112106,2.0
8298f25f-26f5-49f4-b39a-c8b2df272834,1.0
643b5354-4afc-4d4f-be1f-19bb28bd2d32,14.0
6b7ec836-68db-4c22-9682-509da4eb06e1,7.0
ffd04d90-8e8f-0136-9e35-0242ac11720c,1.0
0480dcde-87e9-4e4d-adf0-03406786c081,6.0
552c3abd-f681-4e1c-bf03-8ce2561d578d,0.0
f955fb40-7c8b-0136-7e41-0242ac112112,2.0
61d8555f-1a1b-4fad-8f0c-ef390f3ea20f,1.0
2c3ed368-a7b6-424c-a12f-196fd5264473,1.0
e0ba3c1a-b0a3-4290-868f-1b35187c501c,0.0
c0a84d4d-1ca9-4eee-822f-9282536d3a10,1.0
006ecfd0-8f79-0136-82e1-0242ac11670d,1.0
c548b285-ffcb-4873-a014-f27358fe4751,0.0
ec964eeb-a480-4587-8059-3736dd0d549f,1.0
fa36d203-374d-4b1a-a429-052e526848f8,0.0
3bc4cd33-448e-4023-bd91-81e77393b3d1,1.0
ae29b480-8161-0136-3156-0242ac11510b,22.0
25986d30-8c1f-0136-215b-0242ac114a0f,1.0
e3808617-d785-47a0-8c98-38bec8f6ce4e,1.0
d42e19c6-ca2f-43f2-9ec9-3ee03a23d0e1,1.0
71f137bf-3569-4b0e-86d8-f1e6347ed4fc,1.0
700af410-7663-0136-0a78-0242ac115111,1.0
5f403296-e460-4342-a1e3-b06bac1d388e,0.0
653ec79b-2432-40ff-9201-16416840a979,1.0
945dc82b-ef39-4ee7-bf8e-4cf8de89178c,4.0
a6209174-17f9-4ad9-af30-8821f905ade9,1.0
42397300-776a-0136-049c-0242ac11720d,1.0
9e02a336-6960-4114-b48b-9fc12b5381b5,0.0
2e4c51fa-bc39-4758-b150-42a0f25a8754,0.0
2803170e-c128-4da5-b9ef-ff1639b5b4b1,0.0
101c73d0-ea38-0134-a72d-0242ac112c06,0.0
47c60e58-050f-4ada-aa97-e5d10e9fc03c,0.0
cfccf833-3aa8-49f3-a6a4-06259507dadd,0.0
687fcb80-70ec-0136-1562-0242ac111507,9.0
3fe5a2d0-8ddd-0136-9ce9-0242ac11720c,1.0
3bdc5730-fd36-0135-3ef5-0242ac115108,1.0
e02385ff-ce02-4ef6-8fa4-c8725f0dc5e5,1.0
c496dcb4-7135-4966-a70c-998062b2e3a2,1.0
0dcc1dd6-12ac-4d03-97d9-020a2e2e54ec,1.0
b38bee3c-a5f2-47bf-87e8-91c5a246b981,15.0
7e804e20-60ea-0134-471f-22a539679fcc,0.0
cb40b650-81d0-0136-a0aa-0242ac116712,6.0
fcf9aa90-4206-0134-f366-7227849b6824,3.0
50b67355-b51c-43f6-be93-bfb0b54d18b2,10.0
1dcd2bc6-d46f-4af1-b2b3-316cd08fc97e,6.0
2939c5e0-d6b9-0135-e761-0242ac112c09,1.0
9bf97450-4ee4-0135-009c-0242ac11130b,0.0
a22481ad-a175-411d-946d-39432c7d2ce3,1.0
36b42e10-7c4a-0136-eac9-0242ac112c0e,2.0
90bb6ca0-7c89-0136-a68b-0242ac11720f,3.0
05b87010-77dd-0136-a3c5-0242ac111c0a,1.0
0325a41f-9053-41ca-9042-8711dc6ac0c5,1.0
16455d70-87bb-0136-92eb-0242ac11720c,1.0
17f5fc8d-fd83-486b-b793-d5d969096e6c,1.0
7ceae7ea-65fb-4f84-a5b5-0f46515d27dd,0.0
2460ec47-fb12-45a6-bdd9-5b56df850205,1.0
a36eab30-a3b2-0134-b396-56630caa5f45,0.0
fe3b1ea0-c1f4-0133-6fe8-1eea8904c986,0.0
5e8cf0de-6bcc-44db-8bfa-31ca44bbfece,3.0
b2c30c30-520c-0134-a969-1a04e2d7f007,1.0
a60fed70-cb26-0134-bf9f-0242ac11350d,-1.0
52dd6a00-0871-4f17-8d0d-dc1a058ddf35,4.0
d7cc7566-c823-4876-b2d2-5171b3f26d6e,1.0
4e1796ce-c7b4-4e69-8674-e61fcd0023c0,1.0
2eca1d13-983b-41ac-b591-62bc392a75c2,1.0
434ed0da-0322-44f2-a8dc-08eda396a099,1.0
c46e9b79-00f7-4e75-be9e-bf931b202a1d,1.0
