,id,uuid,created_at,updated_at,started_on,ended_on,office_num,reservable_id,reservable_type,account_id,reservable_uuid,account_uuid,move_in_type,move_out_type,type,location_id,parent_id,one_time,quantity,archived_at,canceled_at,ended_on_updated_at,move_out_reason,prepaid_duration,prepaid_action,prepaid_ended_on,prepaid_invoice_id,prepaid_payment_id,entity_published_at,notes,gave_notice,start_event_published_at,foreign_reference_id,escalation_date,annual_escalator_rate,_fivetran_synced,description,price
1383,600871247,2bdd334d-949d-48fc-8926-a9b914e2f042,2018-04-03 09:57:43.083,2018-04-26 02:05:51.325,2018-04-01,2018-04-01,,15,Resource,44321,fbc34350-8e96-0130-e5b8-160ad023c11e,2113b9ed-8fec-440f-9f52-52c0c1079af3,,,Reservation,108,600498694.0,True,1.00,,,2018-04-03 09:57:43.070,,,,,,,,,,,,,,2018-06-15 23:08:28.798,,-3200.00
1384,600867427,fd134b4d-6efc-4718-b452-3ef9ec067d9f,2018-04-02 12:27:02.092,2018-04-02 12:27:02.092,2018-07-01,2018-07-31,,14,Resource,140268,fbbfc870-8e96-0130-e5b8-160ad023c11e,e96896dc-d702-4c28-afb7-5f122a668235,,,DiscountReservation,265,,False,1.00,,,2018-04-02 12:27:02.081,,,,,,,2018-04-02 12:27:02.092,,,,,,,2018-06-15 23:14:20.552,,-10620.00
1385,600870527,4279fb6d-1806-4b51-bbf5-92bc0c2a8760,2018-04-03 02:46:34.302,2018-04-03 02:46:34.302,2018-04-03,,,48,Resource,141705,2470fed2-d833-45b6-8c0f-1e04a08d8d23,f5e6690e-0e11-462d-b471-fe104a4644ea,,,AnywhereReservation,75,,False,1.00,,,,,,,,,,2018-04-03 02:46:34.302,,,,,,,2018-06-15 23:13:42.922,,45.00
1386,600869894,5371197f-e7e9-45bf-8e3f-ba650d58cb02,2018-04-02 22:43:01.751,2018-04-02 22:43:01.751,2018-08-01,2018-08-31,,14,Resource,103781,fbbfc870-8e96-0130-e5b8-160ad023c11e,571a7ad1-5ede-4fe1-87d6-86d0924b8d47,,,DiscountReservation,39,600869878.0,False,1.00,,,2018-04-02 22:43:01.738,,,,,,,2018-04-02 22:43:01.751,,,,,,,2018-06-15 23:13:42.888,,-273.00
1387,600873324,d9bb5fe5-433f-49ca-a7e8-c197303c4a76,2018-04-03 19:40:10.870,2018-04-03 19:40:10.870,2018-04-03,2018-04-03,,20,Resource,99950,fbd93ac0-8e96-0130-e5b8-160ad023c11e,22ff5b70-9d7b-0134-5a20-52b38855c8ac,,,Reservation,169,,True,1.00,,,2018-04-03 19:40:10.840,,,,,,,,,,,,,,2018-06-15 23:13:43.066,,25.00
1388,600872392,dab8972e-ae6b-4e55-bf96-87b51f269b7e,2018-04-03 15:49:19.800,2018-04-03 15:49:19.800,2018-04-30,2018-04-30,,15,Resource,83402,fbc34350-8e96-0130-e5b8-160ad023c11e,f8089ae0-328c-0135-aeaf-0242ac112612,,,Reservation,30,600872391.0,True,,,,2018-04-03 15:49:19.626,,,,,,,,,,,,,,2018-06-15 23:13:43.016,,3875.00
1389,600867794,a67cdf63-7332-4b6b-b101-8f962377d239,2018-04-02 14:43:55.996,2018-04-02 14:43:55.996,2018-05-01,2018-05-31,,14,Resource,39283,fbbfc870-8e96-0130-e5b8-160ad023c11e,8e74d878-a4ce-4d7c-8edb-434321ff3431,,,DiscountReservation,66,600867793.0,False,1.00,,,2018-04-02 14:43:55.982,,,,,,,2018-04-02 14:43:55.996,,,,,,,2018-06-15 23:13:42.765,,-346.00
1390,600873036,bd910599-7e72-480d-906b-ed12744fdc25,2018-04-03 18:32:11.738,2018-04-03 18:32:11.738,2018-11-01,2018-11-30,,14,Resource,114714,fbbfc870-8e96-0130-e5b8-160ad023c11e,c3049802-e818-4ed3-8778-1784e34c47dc,,,DiscountReservation,149,600873029.0,False,1.00,,,2018-04-03 18:32:11.728,,,,,,,2018-04-03 18:32:11.738,,,,,,,2018-06-15 23:13:43.049,,-3540.00
1391,600871079,57cb49ae-8aee-4b85-8014-c50001769d26,2018-04-03 09:09:48.310,2018-04-03 09:09:48.310,2018-04-30,2018-04-30,,20,Resource,26515,fbd93ac0-8e96-0130-e5b8-160ad023c11e,10b64c1f-eec2-4f3d-b5c8-8b4efab35f78,,,Reservation,57,600871078.0,True,-1.00,,,2018-04-03 09:09:48.297,,,,,,,,,,,,,,2018-06-15 23:13:42.939,,25.00
1392,600868097,dbcb959e-e112-41af-b403-0090e37f8f03,2018-04-02 15:57:53.134,2018-04-02 15:57:53.134,2018-04-02,2018-04-02,,20,Resource,28066,fbd93ac0-8e96-0130-e5b8-160ad023c11e,537853cf-0ae4-4215-8ff7-832958793654,,,Reservation,59,,True,1.00,,,2018-04-02 15:57:53.112,,,,,,,,,,,,,,2018-06-15 23:13:42.782,,25.00
1393,600873616,7cbeb53a-2996-48a7-b0e6-eed55729f4ef,2018-04-03 21:17:21.447,2018-04-03 21:17:51.088,2018-04-03,2018-04-03,,81,Resource,119243,ec270444-1ab1-42b2-8def-69c612655e01,b5ac9ea0-c70e-0135-0610-0242ac114a07,,,Reservation,166,600817976.0,True,,,2018-04-03 21:17:51.066000,2018-04-03 21:17:21.438,,,,,,,,,,,,,,2018-06-15 23:13:43.083,,1180.00
1394,600869311,4c29e3a2-d8d4-4fe0-b12b-50cc2112d5cb,2018-04-02 20:25:20.793,2018-04-02 20:25:20.793,2018-04-02,2018-04-02,,15,Resource,141613,fbc34350-8e96-0130-e5b8-160ad023c11e,24cfb614-e532-42cc-afd7-b537cead0bf2,,,Reservation,226,600869310.0,True,,,,2018-04-02 20:25:20.569,,,,,,,,,,,,,,2018-06-15 23:13:42.855,,1110.00
1395,600871484,bf1f5217-61a6-415b-9e03-94fafb715cc1,2018-04-03 12:23:43.526,2018-04-03 12:23:43.526,2018-06-01,,,48,Resource,141781,2470fed2-d833-45b6-8c0f-1e04a08d8d23,aa0f91a8-1483-4b05-9b4d-e63922f058f3,,,AnywhereReservation,75,,False,1.00,,,,,,,,,,2018-04-03 12:23:43.526,,,,,,,2018-06-15 23:13:42.956,,45.00
1396,600869601,eb8cdb8a-9d99-413c-b14f-52cbb8cbdd97,2018-04-02 21:12:28.134,2018-04-02 21:12:28.134,2018-04-02,2018-04-02,,15,Resource,141641,fbc34350-8e96-0130-e5b8-160ad023c11e,7e6eb8ff-01d4-4f20-bbf6-e4ee6343bd3e,,,Reservation,166,600869600.0,True,,,,2018-04-02 21:12:27.964,,,,,,,,,,,,,,2018-06-15 23:13:42.872,,1770.00
1397,600870184,4ec80f3d-98f2-498f-b510-ad78c7abbfba,2018-04-02 23:07:18.699,2018-04-02 23:07:18.699,2022-02-01,2022-02-28,,14,Resource,119848,fbbfc870-8e96-0130-e5b8-160ad023c11e,29d4c70a-5a75-4bc2-86f1-d3feb6d62f93,,,DiscountReservation,137,,False,1.00,,,2018-04-02 23:07:18.683,,,,,,,2018-04-02 23:07:18.699,,,,,,,2018-06-15 23:13:42.905,,-9325.00
1398,600872104,a92707ee-b125-4174-b0a3-85fadcc10c7f,2018-04-03 15:09:55.648,2018-04-03 15:09:55.648,2018-04-06,2018-04-06,,24,Resource,123779,fbe60610-8e96-0130-e5b8-160ad023c11e,40a86668-57bd-4edb-a065-15a3724085cd,,,DiscountReservation,22,,True,1.00,,,2018-04-03 15:09:55.639,,,,,,,2018-04-03 15:09:55.648,,,,,,,2018-06-15 23:13:42.999,,-400.00
1399,600866356,6f0fc4cf-e6df-4739-a798-d47e0884d5f4,2018-04-01 04:35:04.541,2018-04-01 04:35:04.541,2018-04-30,2018-04-30,,121,Resource,16920,a7d73985-3e73-4a70-b04d-b4bc216ca62b,645f2ccf-a482-4f28-bb62-db5e884ba1fd,,,Reservation,117,600769281.0,True,-1.00,,,2018-04-01 04:35:04.487,,,,,,,,,,,,,,2018-06-15 23:13:42.715,,28000.00
1400,600873908,5e275175-004c-446d-b171-9ce604d35a09,2018-04-03 22:29:42.974,2018-04-03 22:29:42.974,2019-03-01,2019-03-31,,14,Resource,141974,fbbfc870-8e96-0130-e5b8-160ad023c11e,15d21560-1501-0136-fe75-0242ac115709,,,DiscountReservation,225,600873897.0,False,1.00,,,2018-04-03 22:29:42.954,,,,,,,2018-04-03 22:29:42.974,,,,,,,2018-06-15 23:13:43.100,,-390.00
1401,600869022,8c1926c2-5b08-4cb4-b9b0-218b1b97d7d6,2018-04-02 19:17:04.250,2018-04-02 19:17:04.250,2018-04-02,2018-04-02,,81,Resource,52988,ec270444-1ab1-42b2-8def-69c612655e01,f4cc7bf0-67ed-0134-bbf7-4e098a49e5ea,,,Reservation,104,600865649.0,True,,,,2018-04-02 19:17:04.238,,,,,,,,,,,,,,2018-06-15 23:13:42.838,,14300.00
1402,600866121,ffede554-82be-4a4d-b67c-19819c678467,2018-04-01 03:36:08.628,2018-04-01 03:36:08.628,2018-04-01,2018-04-01,,110,Resource,123215,5a13b596-39a0-4432-8690-05e9ffbb06e0,3934a6f0-da42-0135-b510-0242ac11150e,,,TransientReservation,105,,True,0.00,,,2018-04-01 03:36:08.600,,,,,,,2018-04-01 03:36:08.628,,,,,,,2018-06-15 23:13:42.703,,0.00
1403,600866918,edde1873-5a41-4e88-829a-fe12e3b9acd7,2018-04-02 05:05:49.031,2018-04-02 05:05:49.031,2018-04-03,2018-04-03,,114,Resource,68637,eb323814-d84c-4fdb-b43e-f3a5367fec31,54b3fd30-c567-0134-4ba3-0242ac11350a,,,Reservation,125,600045115.0,True,,,,2018-04-02 05:05:49.011,,,,,,,,,,,,,,2018-06-15 23:13:42.737,,0.00
1404,600873997,3d788d94-3dd8-482c-aef4-e6475ced875a,2018-04-03 22:45:51.795,2018-04-27 17:57:23.468,2018-09-01,2018-09-30,,14,Resource,36630,fbbfc870-8e96-0130-e5b8-160ad023c11e,8e5541fe-4c77-4b04-be88-c372576d8e2b,,,DiscountReservation,52,,False,1.00,,2018-04-27 17:57:23.450000,2018-04-03 22:45:51.779,,,,,,,2018-04-27 17:57:23.468,,,,,,,2018-06-15 23:13:43.105,,-360.00
1405,600873251,f8baa88c-bbb3-4e74-a094-d38faf35ff46,2018-04-03 19:26:04.458,2018-06-26 17:33:21.822,2018-04-03,2018-06-30,,13,Resource,127269,fbbbe020-8e96-0130-e5b8-160ad023c11e,ebb13589-d7e7-4c7c-be58-86804eb4539b,,,Reservation,204,600835289.0,False,2.00,,,2018-06-26 17:33:21.630,,,,,,,,,,,,,,2018-06-26 18:10:33.482,,1000.00
1406,600867276,5b027306-243d-4a0f-a456-65da7244bd66,2018-04-02 09:47:01.658,2018-04-02 09:47:01.658,2019-11-01,2019-11-30,,14,Resource,104209,fbbfc870-8e96-0130-e5b8-160ad023c11e,a34f1b86-1630-4704-9d71-f6212eef5750,,,DiscountReservation,272,,False,1.00,,,2018-04-02 09:47:01.647,,,,,,,2018-04-02 09:47:01.658,,,,,,,2018-06-15 23:08:28.777,,-65200.00
1407,600866874,d29a4678-fe26-4738-9694-7fc032ae0424,2018-04-02 03:38:27.426,2018-04-02 03:38:27.426,2018-04-03,,,600007458,Desk,141353,4de9c973-14e3-4a75-bdeb-9cdc27537e8c,6f550e60-1853-0136-d3fa-0242ac111507,Move In,,PrimaryReservation,239,,False,1.00,,,,,,,,,,2018-04-02 03:38:27.426,,,2018-04-03 00:00:36.381,,,,2018-06-15 23:08:28.761,05-116C,500000.00
1408,600870806,fd2fcd96-bd79-4082-b3aa-e55f89958995,2018-04-03 07:02:18.069,2018-04-03 07:02:18.069,2018-05-01,,,600017520,Space,135502,e43ca60a-af5d-4085-89bd-39369052c443,f6c78c30-033e-0136-600c-0242ac11560d,Move In,,PrimaryReservation,285,,False,1.00,,,,,,,,,,2018-04-03 07:02:18.069,,,2018-05-01 00:16:06.639,,,,2018-06-15 23:08:28.793,22-102,710000.00
1409,600867690,b684b851-abdf-4d32-b0f8-b179bc97467f,2018-04-02 14:20:59.618,2018-06-08 17:00:25.099,2018-04-02,2018-06-30,,13,Resource,140362,fbbbe020-8e96-0130-e5b8-160ad023c11e,e65d3055-4613-4eb4-9e25-5d2768e203cf,,,Reservation,6,,False,1.00,,,2018-06-08 17:00:25.003,,,,,,,,,,,,,,2018-06-15 23:13:42.759,,100.00
1410,600869497,ef48e2b1-c63c-4564-8acf-9464d274a9dd,2018-04-02 20:50:32.087,2018-04-02 20:50:32.087,2018-04-03,2018-04-03,,114,Resource,70427,eb323814-d84c-4fdb-b43e-f3a5367fec31,39b9301f-9621-446d-b533-cbfab35e3c9e,,,Reservation,231,600718223.0,True,,,,2018-04-02 20:50:32.074,,,,,,,,,,,,,,2018-06-15 23:13:42.866,,0.00
1411,600867994,dbb16892-6b0e-48ec-ac1d-55066e6fe4b1,2018-04-02 15:35:00.220,2018-04-02 15:35:02.483,2018-04-01,2018-04-01,,15,Resource,36349,fbc34350-8e96-0130-e5b8-160ad023c11e,5ec97833-410d-4267-8da8-f446f0d4e83e,,,Reservation,123,600565361.0,True,,,,2018-04-02 15:35:00.207,,,,,,,,,,,,,,2018-06-15 23:13:42.776,,-5550.00
1412,600871356,dbc1fbb9-8b94-483e-85d4-5152371cfadf,2018-04-03 11:01:16.590,2018-04-03 11:01:16.590,2018-04-03,2018-04-03,,49,Resource,122373,e3e99c90-315b-0132-b9b6-0c4de9a9d1cb,cb96c753-7715-40b6-8e95-37ced24f0a73,,,AnywhereReservation,75,,True,4.00,,,2018-04-03 11:01:16.581,,,,,,,2018-04-03 11:01:16.590,,,,,,,2018-06-15 23:13:42.949,,25.00
1413,600870081,0fe6433b-31ab-4205-9cc9-213dc5027cae,2018-04-02 23:07:08.126,2018-04-02 23:07:08.126,2018-09-01,2018-09-30,,14,Resource,119848,fbbfc870-8e96-0130-e5b8-160ad023c11e,29d4c70a-5a75-4bc2-86f1-d3feb6d62f93,,,DiscountReservation,137,,False,1.00,,,2018-04-02 23:07:08.114,,,,,,,2018-04-02 23:07:08.126,,,,,,,2018-06-15 23:13:42.899,,-5177.00
1414,600872925,82d6fa9d-409c-4ec6-a03b-5bf0d96c2b58,2018-04-03 18:01:10.758,2018-04-03 18:01:10.758,2019-03-01,2019-03-31,,14,Resource,26551,fbbfc870-8e96-0130-e5b8-160ad023c11e,d27e7636-3bdf-495b-98c2-4424044a5527,,,DiscountReservation,48,600872913.0,False,1.00,,,2018-04-03 18:01:10.749,,,,,,,2018-04-03 18:01:10.758,,,,,,,2018-06-15 23:13:43.043,,-1680.00
1415,600873805,219ad757-8acb-4779-ad9f-53921d7fecf7,2018-04-03 22:11:10.911,2018-04-09 14:13:12.219,2019-07-01,2019-07-31,,14,Resource,141971,fbbfc870-8e96-0130-e5b8-160ad023c11e,dada4040-f87a-0135-b083-0242ac11570b,,,DiscountReservation,331,600873793.0,False,1.00,,2018-04-09 14:13:12.168000,2018-04-03 22:11:10.902,,,,,,,2018-04-09 14:13:12.219,,,,,,,2018-06-15 23:13:43.094,,-915000.00
1416,600869790,40776967-6d6e-4efb-86f5-bfb2e97dca9e,2018-04-02 22:08:19.694,2018-04-02 22:08:40.913,2018-04-02,2018-04-02,,15,Resource,22223,fbc34350-8e96-0130-e5b8-160ad023c11e,c35275d3-1de1-488a-b582-9be134d80353,,,Reservation,67,600098726.0,True,,,,2018-04-02 22:08:19.682,,,,,,,,,,,,,,2018-06-15 23:13:42.882,,-2325.00
1417,600867348,925081af-8122-4ed3-9859-4484c00d231f,2018-04-02 10:41:04.567,2018-04-02 10:41:04.567,2018-05-01,2018-05-31,,14,Resource,141389,fbbfc870-8e96-0130-e5b8-160ad023c11e,b0b47f08-14f9-4419-ac46-18e8f24cd949,,,DiscountReservation,289,,False,1.00,,,2018-04-02 10:41:04.555,,,,,,,2018-04-02 10:41:04.567,,,,,,,2018-06-15 23:13:42.742,,-1350.00
1418,600868916,1bd01b1f-4d30-4944-986a-9ad8a7600fbb,2018-04-02 18:44:47.017,2018-04-02 18:44:47.017,2018-04-02,2018-04-02,,16,Resource,70419,fbc78740-8e96-0130-e5b8-160ad023c11e,1c9fd620-e68a-0134-6c09-0242ac112c0b,,,Reservation,10,600868914.0,True,1.00,,,2018-04-02 18:44:47.007,,,,,,,,,,,,,,2018-06-15 23:13:42.832,,100.00
1419,600873221,0444bda7-a973-4da6-85fc-e095ca62aefe,2018-04-03 19:21:46.198,2018-04-03 19:21:46.198,2019-01-01,2019-01-31,,14,Resource,41385,fbbfc870-8e96-0130-e5b8-160ad023c11e,27616b95-5f54-4e08-bb45-0c4aab6ff82f,,,DiscountReservation,144,600873212.0,False,1.00,,,2018-04-03 19:21:46.186,,,,,,,2018-04-03 19:21:46.198,,,,,,,2018-06-15 23:13:43.060,,-1370.00
1420,600868287,4224eb0c-29fc-4901-b090-248115fbc043,2018-04-02 16:27:12.175,2018-04-02 16:27:12.175,2018-04-30,2018-04-30,,121,Resource,122800,a7d73985-3e73-4a70-b04d-b4bc216ca62b,04907680-ab00-0135-a6a6-0242ac112c0a,,,Reservation,126,600600016.0,True,1.00,,,2018-04-02 16:27:12.163,,,,,,,,,,,,,,2018-06-15 23:13:42.792,,2040.00
1421,600872579,958924b7-3c12-4d9b-ae9e-41672529aaff,2018-04-03 16:30:54.201,2018-04-03 16:30:54.201,2018-04-03,2018-04-03,,13,Resource,74953,fbbbe020-8e96-0130-e5b8-160ad023c11e,b6bdabf3-a044-4342-82be-b639cf41ea4c,,,Reservation,13,600776571.0,True,1.00,,,2018-04-03 16:30:54.116,,,,,,,,,,,,,,2018-06-15 23:13:43.026,,-200.00
1422,600866584,0d3c3ba2-dbb6-4ec1-97dd-1d1b160c33df,2018-04-01 16:29:10.354,2018-04-01 16:29:10.354,2018-04-01,,,48,Resource,141293,2470fed2-d833-45b6-8c0f-1e04a08d8d23,8bd5ba7e-9dab-4075-adf8-36abd25cda9d,,,AnywhereReservation,75,,False,1.00,,,,,,,,,,2018-04-01 16:29:10.354,,,,,,,2018-06-15 23:13:42.726,,45.00
1423,600874098,fb52f4c6-1862-40da-8e5c-4afa3aa27413,2018-04-03 23:58:55.977,2018-04-03 23:58:55.977,2018-04-03,2018-04-03,,110,Resource,141993,5a13b596-39a0-4432-8690-05e9ffbb06e0,e33c3270-19c8-0136-8b69-0242ac115605,,,TransientReservation,85,,True,0.00,,,2018-04-03 23:58:55.958,,,,,,,2018-04-03 23:58:55.977,,,,,,,2018-06-15 23:13:43.111,,0.00
1424,600870391,8ebdcc91-6642-44b0-87fc-46833dc8d256,2018-04-03 00:49:25.332,2018-04-03 00:49:25.332,2018-04-01,2018-04-01,,15,Resource,62495,fbc34350-8e96-0130-e5b8-160ad023c11e,5475a600-b049-0134-f244-0242ac11350b,,,Reservation,81,600870390.0,True,,,,2018-04-03 00:49:25.141,,,,,,,,,,,,,,2018-06-15 23:13:42.916,,1650.00
1425,600873509,3eea14b4-e945-4e2c-ab79-60f6b059f83a,2018-04-03 20:49:23.309,2018-04-03 20:49:23.309,2018-04-03,2018-04-03,,111,Resource,141939,39cf7a9b-9cf3-4d63-8f97-4be80a51a976,680b4c20-19ae-0136-5640-0242ac111506,,,TransientReservation,77,600873507.0,True,1.00,,,2018-04-03 20:49:23.294,,,,,,,2018-04-03 20:49:23.309,,,,,,,2018-06-15 23:13:43.077,,-14.00
1426,600869206,3f9b513a-ed57-4e1f-a782-bdf2e908ac9c,2018-04-02 19:52:56.496,2018-04-12 13:48:54.450,2018-04-12,2018-04-12,,15,Resource,141599,fbc34350-8e96-0130-e5b8-160ad023c11e,1756edf0-1334-0136-4494-0242ac115606,,,Reservation,156,600869205.0,True,,,,2018-04-12 13:48:54.432,,,,,,,,,,,,,,2018-06-15 23:13:42.849,,7125.00
1427,600866236,529fedcf-c8ef-4f0b-ad56-b62709a56842,2018-04-01 04:33:50.964,2018-05-01 04:33:07.372,2018-05-01,2018-05-01,,15,Resource,87805,fbc34350-8e96-0130-e5b8-160ad023c11e,de7e4890-44fa-0135-4a99-0242ac11130b,,,Reservation,73,600760817.0,True,,2018-05-01 04:33:07.314000,,2018-04-01 04:33:50.907,,,,,,,,,,,,,,2018-06-15 23:13:42.709,,-5025.00
1428,600869930,11d5ff66-a02b-4363-9b12-35d1435ec9ef,2018-04-02 22:53:23.756,2018-04-02 22:53:23.756,2018-05-01,,,30406,Space,43976,37e01651-0a2a-41d8-86c8-31e314651a98,4286fbad-0624-401b-8bf0-7cd869f4c726,Internal Transfer,,PrimaryReservation,130,,False,1.00,,,,,,,,,,2018-04-02 22:53:23.756,,,2018-05-01 00:09:38.786,,2019-05-01,0.03,2018-06-15 23:13:42.890,05-158,690.00
1429,600866743,458d87a2-3fd7-4008-a95b-cd3226d3af86,2018-04-02 01:07:11.584,2018-04-02 01:07:11.584,2018-04-02,2018-04-02,,108,Resource,141334,954118be-5db9-48b2-b751-ae50b51fe33b,17032130-1840-0136-b1cd-0242ac112111,,,TransientReservation,59,600866742.0,True,1.00,,,2018-04-02 01:07:11.571,,,,,,,2018-04-02 01:07:11.584,,,,,,,2018-06-15 23:13:42.734,,28.00
1430,600873657,b0f55eb8-bc4b-462c-9a36-0d3428bd4f67,2018-04-03 21:30:50.490,2018-04-11 13:49:02.797,2018-04-03,2018-04-30,,21905,Desk,141956,bab17594-9927-4b2d-acdf-0ab34ce366fa,54411fd2-3ae2-4fa2-bcfb-2b3b7c308b2a,,,AnywhereReservation,69,,False,1.00,,,2018-04-11 13:49:02.776,,,,,,,2018-04-11 13:49:02.797,,,,,,,2018-06-15 23:13:43.085,HD136,275.00
1431,600867539,5415f473-67ea-4bdb-9974-6c8c9830f465,2018-04-02 13:33:56.134,2018-04-02 13:33:58.264,2018-04-01,2018-04-01,,15,Resource,92055,fbc34350-8e96-0130-e5b8-160ad023c11e,cbc989a0-58d1-0135-412c-0242ac11260e,,,Reservation,120,600867538.0,True,,,,2018-04-02 13:33:57.288,,,,,,,,,,,,,,2018-06-15 23:13:42.751,,5700.00
1432,600873360,64544b32-60e1-4e24-b98c-1f59d4eb2a30,2018-04-03 19:45:05.669,2018-04-03 19:45:05.669,2018-12-01,2018-12-31,,14,Resource,12253,fbbfc870-8e96-0130-e5b8-160ad023c11e,1ab275c1-14cc-4d5f-b772-54b2c5764b49,,,DiscountReservation,49,600873351.0,False,1.00,,,2018-04-03 19:45:05.661,,,,,,,2018-04-03 19:45:05.669,,,,,,,2018-06-15 23:13:43.068,,-174.00
1433,600866069,0443ff30-00e4-497c-90d4-aa3a54f43c8b,2018-04-01 01:38:41.853,2018-04-20 19:57:41.120,2018-04-01,2018-04-01,,81,Resource,39047,ec270444-1ab1-42b2-8def-69c612655e01,5c8aff76-e454-4474-8de3-008867cdb5ca,,,Reservation,83,496071.0,True,,,2018-04-20 19:57:41.097000,2018-04-01 01:38:41.845,,,,,,,,,,,,,,2018-06-15 23:13:42.700,,2741.25
1434,600869347,b2e9318d-e12e-4213-9f03-3864bc596e4f,2018-04-02 20:33:28.191,2018-04-02 20:33:28.191,2018-04-02,,,600009030,Desk,141618,7dbc767b-796c-46b9-b58f-4af2e98794b4,26d77441-0f45-4ccd-90bb-660853bcfc66,,,AnywhereReservation,212,,False,1.00,,,,,,,,,,2018-04-02 20:33:28.191,,,,,,,2018-06-15 23:13:42.857,HD123,360.00
1435,600873686,1a527d72-68d8-40b5-835f-b95636a0a810,2018-04-03 21:33:36.876,2018-06-19 21:22:48.534,2019-10-01,2019-10-31,,14,Resource,141959,fbbfc870-8e96-0130-e5b8-160ad023c11e,76184020-dec5-0135-5845-0242ac111c09,,,DiscountReservation,94,,False,1.00,,2018-06-19 21:22:48.516000,2018-04-03 21:33:36.865,,,,,,,2018-06-19 21:22:48.534,,,,,,,2018-06-19 22:29:16.934,,-274.00
1436,600869806,126f2809-b20d-4ddb-965e-76ceb1605d2e,2018-04-02 22:13:37.948,2018-04-02 22:13:37.948,2018-04-02,2018-04-02,,111,Resource,141661,39cf7a9b-9cf3-4d63-8f97-4be80a51a976,01edcd20-18f1-0136-8ffa-0242ac112c08,,,TransientReservation,153,600869804.0,True,1.00,,,2018-04-02 22:13:37.935,,,,,,,2018-04-02 22:13:37.948,,,,,,,2018-06-15 23:13:42.883,,-18.00
1437,600868934,322a0f8c-19f3-4437-9e9f-ab4781313eb5,2018-04-02 18:52:50.214,2018-04-02 18:52:50.214,2018-07-01,2018-07-31,,14,Resource,19982,fbbfc870-8e96-0130-e5b8-160ad023c11e,1635a370-7bc1-4bc5-acd4-84aa3753cf8e,,,DiscountReservation,44,,False,1.00,,,2018-04-02 18:52:50.161,,,,,,,2018-04-02 18:52:50.214,,,,,,,2018-06-15 23:13:42.833,,-630.00
1438,600870407,71090abf-70ed-41b3-9835-75ade9ba2f60,2018-04-03 00:49:27.884,2018-04-03 00:49:27.884,2018-06-01,2018-06-30,,14,Resource,62495,fbbfc870-8e96-0130-e5b8-160ad023c11e,5475a600-b049-0134-f244-0242ac11350b,,,DiscountReservation,81,,False,1.00,,,2018-04-03 00:49:27.873,,,,,,,2018-04-03 00:49:27.884,,,,,,,2018-06-15 23:13:42.917,,-87.00
1439,600868010,28e7915e-2299-4c9a-aba7-2538d8a45a50,2018-04-02 15:42:55.888,2018-04-02 15:42:55.888,2018-04-30,2018-04-30,,20,Resource,103457,fbd93ac0-8e96-0130-e5b8-160ad023c11e,55833d8d-689f-41be-ada8-1e52825d080f,,,Reservation,71,600868009.0,True,-1.00,,,2018-04-02 15:42:55.877,,,,,,,,,,,,,,2018-06-15 23:13:42.777,,25.00
1440,600867381,49dd40b4-03bf-4376-a3e7-594f7a9792cf,2018-04-02 11:28:01.091,2018-05-04 08:37:42.378,2018-04-02,2018-08-31,,42,Resource,141393,bc921830-09d7-0132-ea24-360f514fdfc5,a90f7af0-13d7-0136-33f5-0242ac112c0e,,,AnywhereReservation,227,,False,1.00,,,2018-05-04 08:37:42.329,,,,,,,2018-05-04 08:37:42.378,,,,,,,2018-06-15 23:13:42.743,,-50.00
1441,600872703,1b4cb40e-0bdb-4cf1-9094-f85cb91c7183,2018-04-03 17:01:48.663,2018-04-03 17:01:48.663,2018-04-03,2018-04-03,,49,Resource,139917,e3e99c90-315b-0132-b9b6-0c4de9a9d1cb,27791200-1e1e-0135-0c44-0242ac115b0d,,,AnywhereReservation,75,,True,4.00,,,2018-04-03 17:01:48.654,,,,,,,2018-04-03 17:01:48.663,,,,,,,2018-06-15 23:13:43.032,,25.00
1442,600868720,47499846-5150-4623-8d65-5413514452f3,2018-04-02 17:40:06.872,2018-04-02 17:40:11.874,2018-04-01,2018-04-01,,15,Resource,8058,fbc34350-8e96-0130-e5b8-160ad023c11e,52f93b62-22bf-4cc4-944f-1b2c23d90ae4,,,Reservation,80,600868719.0,True,,,,2018-04-02 17:40:06.697,,,,,,,,,,,,,,2018-06-15 23:13:42.822,,990.00
1443,600871795,bbf83f56-839b-4a73-b40d-cae2e7b8f784,2018-04-03 14:03:28.624,2018-04-03 14:03:39.744,2018-04-01,2018-04-01,,15,Resource,130685,fbc34350-8e96-0130-e5b8-160ad023c11e,b4e31b4e-e3c9-49ff-9f14-c13772d3a7a6,,,Reservation,13,600871794.0,True,,,,2018-04-03 14:03:37.996,,,,,,,,,,,,,,2018-06-15 23:13:42.978,,11750.00
1444,600868433,64086cd4-9108-4492-8fee-49fd54f766af,2018-04-02 16:54:07.252,2018-04-02 16:54:07.252,2018-04-02,2018-04-02,,20,Resource,88710,fbd93ac0-8e96-0130-e5b8-160ad023c11e,703a66b0-e7ef-0134-b259-0242ac115509,,,Reservation,130,,True,1.00,,,2018-04-02 16:54:07.229,,,,,,,,,,,,,,2018-06-15 23:13:42.798,,25.00
