Account UUID,Sf Net Desk Change,Looker Net Desk Change,Sf Looker Difference,Sf Looker Absolute Difference
5bb9f41b-c8d3-40b1-88df-14272727ffb2,0.0,0.0,0.0,0.0
b5683a02-dfb5-4c7e-8419-18cb880d55a9,0.0,0.0,0.0,0.0
be37a670-e46d-0135-a6e1-0242ac116708,0.0,0.0,0.0,0.0
c1a63554-4433-4075-8438-fcaa36f8d74d,0.0,0.0,0.0,0.0
c680c33d-e49e-4bc6-95eb-dc140ce0e651,0.0,0.0,0.0,0.0
8b2fcab0-8a97-0135-87b3-0242ac116713,0.0,0.0,0.0,0.0
b4580800-39bc-0136-0b3e-0242ac11150c,0.0,0.0,0.0,0.0
c6776c35-1291-4684-9e8e-26c52b389897,0.0,1.0,-1.0,1.0
0fd16aad-fc83-458c-b730-71530c80cb0f,0.0,0.0,0.0,0.0
3b74c4d0-0b29-0135-9345-0242ac114709,0.0,0.0,0.0,0.0
756acf0a-07df-49a0-81f0-df08356d6e15,0.0,1.0,-1.0,1.0
311062ab-60de-485b-b275-2c607062ec6a,0.0,0.0,0.0,0.0
1b3a4f30-5f5d-0135-8d14-0242ac115b0a,0.0,0.0,0.0,0.0
90c6a3c0-119e-0136-d110-0242ac112109,0.0,0.0,0.0,0.0
dddb6554-3025-48c0-9996-2e74053afb48,0.0,0.0,0.0,0.0
b00c23e2-e4d5-4640-b121-46f818234786,0.0,0.0,0.0,0.0
fd6993e2-cecd-4f2d-b9f6-6abe1c4cb590,0.0,0.0,0.0,0.0
83f49156-f48f-4aae-a4c1-64b0684a683a,0.0,0.0,0.0,0.0
8135c3bb-1f07-4841-90c6-f43b718fc64b,0.0,0.0,0.0,0.0
bc118e6d-2d81-4437-b030-9001fe908bff,0.0,0.0,0.0,0.0
22d48ecb-6808-4f21-937e-b857ed4ef50d,0.0,0.0,0.0,0.0
ef2ecd2d-0f35-46cf-8728-6d7bf25e8210,0.0,0.0,0.0,0.0
b654fee5-8acc-4117-8189-7eef26c95712,0.0,0.0,0.0,0.0
c22027e0-3b62-0136-b73c-0242ac115709,0.0,0.0,0.0,0.0
6b2394d4-739c-40c7-bea6-b1729ec45ed3,0.0,8.0,-8.0,8.0
e01c5eab-f0e8-46e1-93f0-bcbb14bc15ec,0.0,0.0,0.0,0.0
ce2eff7f-7a6b-4d46-849d-6542cdcd8119,0.0,0.0,0.0,0.0
ef7fdad3-4c45-45b4-8627-52b8b0e5a31a,0.0,1.0,-1.0,1.0
6f50d3df-9180-47a4-82f1-9e839aa8f64e,0.0,1.0,-1.0,1.0
8811649a-6ec7-445e-9844-59e8bccae8b9,0.0,0.0,0.0,0.0
c13017d0-4f8d-0136-0e3f-0242ac11560c,0.0,1.0,-1.0,1.0
d6c48430-25e1-0136-5413-0242ac11510c,0.0,0.0,0.0,0.0
33eb7c60-4534-0135-4b34-0242ac11130b,0.0,0.0,0.0,0.0
52923230-3b73-0136-b77f-0242ac115709,0.0,0.0,0.0,0.0
b6b31420-1844-0136-dcf3-0242ac115605,0.0,0.0,0.0,0.0
3d7e7230-2ab5-0136-20af-0242ac11510c,0.0,0.0,0.0,0.0
d3dccf9d-1ec6-4508-9265-13acc7dbb542,0.0,0.0,0.0,0.0
bff5fd74-697b-4061-bf3b-3ffd126b1d72,0.0,0.0,0.0,0.0
f602a23c-4465-4d87-b64a-6979e2338fae,0.0,0.0,0.0,0.0
954825f0-4695-0136-f5c5-0242ac112106,0.0,0.0,0.0,0.0
16c94f70-b352-4e06-83d4-2ef4c22916ef,0.0,0.0,0.0,0.0
d0818a2f-7b6c-4423-8de2-e34ae0e3634b,0.0,0.0,0.0,0.0
bfd783d0-9a2b-0135-bb9a-0242ac11560f,0.0,0.0,0.0,0.0
556f14e8-872c-4256-9145-c7d0fa7431f3,0.0,0.0,0.0,0.0
f7c512b0-c713-47f2-a69f-54d0e3edd403,0.0,0.0,0.0,0.0
25210e50-16a6-0136-6895-0242ac112c09,0.0,0.0,0.0,0.0
d59b1e91-d11e-48a9-8491-0ae4b268fee3,0.0,0.0,0.0,0.0
a88456e0-37cb-46c4-8ccd-d88be3d09cec,0.0,0.0,0.0,0.0
2cfe521b-dfbf-4fc8-83e1-0b0d2665d68b,0.0,0.0,0.0,0.0
87bed8c7-e5d5-4309-bc10-074b337a118e,0.0,0.0,0.0,0.0
c1aaf11d-a586-4081-b14b-e512b8462d26,0.0,1.0,-1.0,1.0
92e233f8-f80e-4627-9c96-78afc0dfdede,0.0,0.0,0.0,0.0
c800ad60-13a3-0136-45dc-0242ac115606,0.0,0.0,0.0,0.0
c9f90ea0-d2d4-0135-c4e8-0242ac111c08,0.0,0.0,0.0,0.0
bd9bda10-5040-0136-942d-0242ac111506,0.0,23.0,-23.0,23.0
beebc227-6772-40b3-8dfe-0bbf87dd4493,0.0,0.0,0.0,0.0
158e3df7-fbdd-4a18-83d7-dddb15db7a3c,0.0,0.0,0.0,0.0
b5e804e1-1b23-4760-ab67-e0fef8fcdef0,0.0,0.0,0.0,0.0
37a39ce1-2b02-4172-a3dc-e252ad61c701,0.0,0.0,0.0,0.0
49c138c8-4841-45bc-9a0a-04df7ffef708,0.0,0.0,0.0,0.0
70ab39d0-42be-0136-35a0-0242ac112106,0.0,62.0,-62.0,62.0
a2cd5956-83db-4828-98db-01ce77216ce9,0.0,0.0,0.0,0.0
b78840e7-3bf8-4c09-8dd4-680733238c27,0.0,1.0,-1.0,1.0
11dd16cd-0fa8-4bb0-b3c6-4a426e515a70,0.0,0.0,0.0,0.0
0a6f5b30-ab13-0135-9269-0242ac116705,0.0,0.0,0.0,0.0
1c55f529-cc48-451f-897e-feae8761dbf1,0.0,0.0,0.0,0.0
66c5a5b0-e8df-0135-4e5f-0242ac114a09,0.0,0.0,0.0,0.0
6b342236-7d92-482e-b862-25f6d22b7fae,0.0,0.0,0.0,0.0
727d9270-0891-0135-cf6e-0242ac112c09,0.0,0.0,0.0,0.0
573c80a9-d8d3-4696-a284-846ceb8861c7,0.0,0.0,0.0,0.0
6d71b848-3559-41c3-a428-0ed6f94e8690,0.0,0.0,0.0,0.0
cd9f18cc-1a28-42c2-938b-3ef578dbb4e3,0.0,0.0,0.0,0.0
b1100f67-fdf5-4953-a439-8f08adfb2768,0.0,0.0,0.0,0.0
5ce17330-e4bf-0134-a23d-0242ac112c0c,0.0,0.0,0.0,0.0
f24e0663-5c5c-4e8d-bdd4-f7179c6e744d,0.0,0.0,0.0,0.0
6bc4d920-339e-0135-f0f9-0242ac11130c,0.0,0.0,0.0,0.0
995e2930-f05a-0135-1042-0242ac116708,0.0,0.0,0.0,0.0
df396f7f-8342-496e-8486-b571e80d5848,0.0,1.0,-1.0,1.0
a97ceb8c-5e9c-4b05-813b-9046cbdb2344,0.0,0.0,0.0,0.0
6fa60630-c903-0135-bbec-0242ac111c08,0.0,0.0,0.0,0.0
0418f0e6-cd03-4212-aded-6e70b2be8642,0.0,0.0,0.0,0.0
67bb05d0-e4fb-0135-617d-0242ac111c09,0.0,0.0,0.0,0.0
7add92ca-df3f-433e-a6eb-4bea95357627,0.0,0.0,0.0,0.0
fdbc074d-472f-470b-b7b4-065b7bbc43d3,0.0,0.0,0.0,0.0
758f1df9-6127-4e59-bef0-1dd7da61bb1d,0.0,0.0,0.0,0.0
2ebd5f10-7aee-0135-628f-0242ac112c08,0.0,0.0,0.0,0.0
d7886fa0-9194-0135-9b5e-0242ac11570c,0.0,0.0,0.0,0.0
6f0f8012-e95b-420c-8e5e-fee258fecc22,0.0,0.0,0.0,0.0
5522227d-54f3-41b2-a68f-6cf3519186e3,0.0,0.0,0.0,0.0
7e717451-8564-468e-b043-76a888b32fc5,0.0,0.0,0.0,0.0
6121bf90-b798-0134-a77e-0242ac113508,0.0,0.0,0.0,0.0
71307e16-3b02-4aa4-b9eb-aaeede71e7ef,0.0,0.0,0.0,0.0
f6be18d8-43cd-4147-85f6-b4308d4e5908,0.0,0.0,0.0,0.0
4750b312-d93d-4198-be40-46ce402947c3,0.0,7.0,-7.0,7.0
95fbc4e0-45b8-0136-e689-0242ac115109,0.0,4.0,-4.0,4.0
134b8c4c-5581-43b2-b362-f00b85bcc55b,0.0,0.0,0.0,0.0
7419cf50-1efc-0136-a532-0242ac11210f,0.0,0.0,0.0,0.0
5a33b780-49c1-0135-d412-0242ac11130b,0.0,0.0,0.0,0.0
5b7c7d93-a14f-427d-9ce4-26d26969b1f4,0.0,0.0,0.0,0.0
7a52d205-e4c4-4ac4-a110-c04455f9eaa0,0.0,1.0,-1.0,1.0
53db9350-209d-0136-d271-0242ac11150f,0.0,0.0,0.0,0.0
3f67c000-8251-0130-f786-123138068411,0.0,4.0,-4.0,4.0
9bd42828-10d2-475b-b902-55ac7233b103,0.0,0.0,0.0,0.0
6770cfba-5547-4b09-bbc2-7a7fc6c3e3cd,0.0,0.0,0.0,0.0
eed33c46-d755-4d40-82dc-1ff2cdec0089,0.0,0.0,0.0,0.0
d743b790-3f96-0134-d19f-1a702d8619b0,0.0,0.0,0.0,0.0
28fed0b0-b556-0135-e3ab-0242ac115108,0.0,0.0,0.0,0.0
8d86f708-8406-4f39-824d-5ed7d1ddb7d4,0.0,0.0,0.0,0.0
89fd2a80-37f6-0134-4b30-26525c23ffdd,0.0,0.0,0.0,0.0
8410c6d3-0fae-40e8-b923-67ecb956f896,0.0,0.0,0.0,0.0
199f6dd0-c628-0135-5f6e-0242ac116708,0.0,0.0,0.0,0.0
89557676-4dcd-4157-81e3-432b16dad55c,0.0,0.0,0.0,0.0
2f34fb10-7bc2-0135-c9b7-0242ac115114,0.0,0.0,0.0,0.0
f147871e-c986-4058-be8d-0200c05fc91b,0.0,0.0,0.0,0.0
f548cf99-09fa-4878-a04f-ce804bd721bf,0.0,1.0,-1.0,1.0
13796f70-6b3f-0135-f88f-0242ac116707,0.0,0.0,0.0,0.0
d3654740-1a0c-0136-5715-0242ac111506,0.0,0.0,0.0,0.0
fecfa1b3-3d21-4161-988b-6314d5c74268,0.0,0.0,0.0,0.0
fc2f0342-dd5a-4a4c-ada0-b8133006969e,0.0,0.0,0.0,0.0
be4bb870-9204-0135-d891-0242ac116705,0.0,0.0,0.0,0.0
2c94cd64-0030-4b15-b369-7f6ae6e231ee,0.0,0.0,0.0,0.0
5fe28a0b-2330-4373-88fc-7b0be00fc47c,0.0,0.0,0.0,0.0
34159570-2fdf-0136-40d7-0242ac11560c,0.0,0.0,0.0,0.0
dd7b6000-39cb-0136-0344-0242ac112106,0.0,0.0,0.0,0.0
