Account UUID,Sf Net Desk Change,Looker Net Desk Change,Sf Looker Difference,Sf Looker Absolute Difference
d59f7d90-c6ca-4e4f-a1df-56fa31626a61,0.0,-1.0,1.0,1.0
cd9f1eaa-fd08-4a35-a64a-369e617e2a08,0.0,1.0,-1.0,1.0
0666835e-34d4-4257-851e-82d6e77ef8f2,0.0,-1.0,1.0,1.0
43f99dd0-faa5-0135-8191-0242ac116709,0.0,-4.0,4.0,4.0
fbe5bc0b-452e-4a3f-ba18-39eccd4ee3c4,0.0,-1.0,1.0,1.0
75f711b5-7545-4901-8ee6-b6313cc8d2d5,0.0,1.0,-1.0,1.0
9998e728-ab48-4ded-94cc-b458d68c32a0,0.0,-1.0,1.0,1.0
e4aec910-08ca-0136-0298-0242ac115108,0.0,-4.0,4.0,4.0
5cbbd3e1-eae9-4ccb-b935-4e1c37319809,0.0,-1.0,1.0,1.0
1acdc7d0-a380-4d57-ae42-6dabe4d95210,0.0,1.0,-1.0,1.0
72132f07-0720-4d95-bde8-f1196e550667,0.0,-4.0,4.0,4.0
e2618ea0-212d-0134-ec2c-4e4fb2f17678,0.0,-279.0,279.0,279.0
efb3eb6a-e5a4-4390-924e-b5cbba522582,0.0,-1.0,1.0,1.0
ae6f53d0-03a0-4ca3-bcbf-1b975cec24f0,0.0,1.0,-1.0,1.0
949f96f0-f880-0135-c57e-0242ac11560d,0.0,-1.0,1.0,1.0
3bf2aa07-a17b-4317-99db-9a0019901a85,0.0,-1.0,1.0,1.0
f349de40-d718-45f3-9f2c-94fd20de7556,0.0,28.0,-28.0,28.0
bb25e3bb-7baa-4b49-8515-d92407ef0f20,0.0,-1.0,1.0,1.0
ea425c17-3a91-48b9-97fc-ce2fb05fe1d0,0.0,-9.0,9.0,9.0
b2e30224-575f-4863-8541-5350c8c53b7f,0.0,-1.0,1.0,1.0
6ccbe8ed-c165-4546-8774-9fda12d32dd1,0.0,77.0,-77.0,77.0
0d73f609-5e9a-4d32-9179-cdf7efe802d5,0.0,1.0,-1.0,1.0
88fcf460-05a1-0136-de8f-0242ac115108,0.0,-4.0,4.0,4.0
6c1d04d5-d15f-42ab-b5a0-2c7963a716c6,0.0,-17.0,17.0,17.0
7f45abdc-12f0-4419-a94c-206c3b8abb23,0.0,-1.0,1.0,1.0
c687de3c-e571-49e5-a9fd-168cd320e99b,0.0,1.0,-1.0,1.0
f5385191-f128-4d04-b986-d70a131a2856,0.0,-1.0,1.0,1.0
8d7073ee-d4cd-4d6a-be38-866dcc99d93d,0.0,-1.0,1.0,1.0
22d69a4e-0665-4368-8cf8-e41232653b43,0.0,-1.0,1.0,1.0
3fdddfd3-a3d0-434f-a170-759cc1b4bfc6,0.0,1.0,-1.0,1.0
0b7a540e-1e13-45c6-96a1-39a204a3070e,0.0,-1.0,1.0,1.0
26bbcf61-4e7c-4953-a731-572d7cca67d4,0.0,1.0,-1.0,1.0
68deb1bc-bff3-4789-91c4-83715d937ce8,0.0,-1.0,1.0,1.0
f2d625f1-5d47-489b-a9fa-dc6ab03b4874,0.0,-1.0,1.0,1.0
df84be55-76cf-4304-97af-0551ef888d4f,0.0,-1.0,1.0,1.0
e2b7fe25-9bf7-44e0-b218-b60db37e823e,0.0,-10.0,10.0,10.0
f557e47b-7605-443d-ad6f-d9647435adb0,0.0,-23.0,23.0,23.0
c989e214-f33a-45bd-b671-b8de77359dd0,0.0,-1.0,1.0,1.0
9d0f1440-dbdd-0135-533b-0242ac111c09,0.0,-1.0,1.0,1.0
59e007cb-8538-4d87-8a81-05e715f1f2c8,0.0,9.0,-9.0,9.0
59801192-bb3c-4d85-bb34-8f59901ea486,0.0,-1.0,1.0,1.0
83bb4ce0-064c-0135-485c-0242ac110907,0.0,-4.0,4.0,4.0
f79f78dd-896e-4751-8ebd-76bd601889b3,0.0,-1.0,1.0,1.0
4c58aa30-8a80-0135-a184-0242ac112c0a,0.0,-1.0,1.0,1.0
bd185385-505b-4413-8fc7-e5038e85343e,0.0,-3.0,3.0,3.0
662a42d5-a414-4569-9990-c089ae5fcc77,0.0,-1.0,1.0,1.0
044f2740-7b48-47f2-bf0e-226ee9b7ca86,0.0,1.0,-1.0,1.0
fa05cb3c-8eff-46b8-b7ca-c8c4080f4d7f,0.0,-9.0,9.0,9.0
238dd155-cf00-4b0c-986b-8d9c45db1d25,0.0,-1.0,1.0,1.0
e843a570-e534-0135-a847-0242ac116708,0.0,-1.0,1.0,1.0
a70a221a-312e-41d2-9505-90799681e7f5,0.0,-1.0,1.0,1.0
6faab8f9-05b4-4c00-9e13-041b9eb81b71,0.0,-1.0,1.0,1.0
d76487de-1224-406a-8650-1de834de5374,0.0,-1.0,1.0,1.0
9eb22041-ab89-4c35-8969-eb2e53061e79,0.0,-1.0,1.0,1.0
446b0ac0-9140-0135-61dc-0242ac115106,0.0,-1.0,1.0,1.0
224f9632-bb13-4a06-a688-355fd7e73fc9,0.0,1.0,-1.0,1.0
072cc0b0-f87f-4b0b-bafb-c34b875dbeb4,0.0,-1.0,1.0,1.0
3d3e7bf9-e8b9-44e3-9302-a9b23ee9c1bb,0.0,1.0,-1.0,1.0
32062772-fe66-4c04-8064-3b064753034e,0.0,1.0,-1.0,1.0
397e4b0c-01b5-4eb4-a82b-9280ac7b6faf,0.0,-1.0,1.0,1.0
23bc7990-8ce7-0135-8f98-0242ac116713,0.0,-1.0,1.0,1.0
4cd684a1-5e50-464e-85b6-67eea318fbb1,0.0,-1.0,1.0,1.0
11468a24-c254-400d-bf04-ecffb3b12dc4,0.0,-24.0,24.0,24.0
d4799759-fc71-4176-9097-a3267b48dea6,0.0,-1.0,1.0,1.0
d705d1de-e628-423b-b925-5cb77edda0d8,0.0,-1.0,1.0,1.0
918ebd24-5977-41f6-85bd-c360fded3128,0.0,-1.0,1.0,1.0
0e0b6a84-35b4-487b-a67f-ad3111612e31,0.0,-1.0,1.0,1.0
953a7690-41c6-0136-48fb-0242ac11560f,0.0,-1.0,1.0,1.0
45f73958-c030-486f-bbdb-dee140217056,0.0,1.0,-1.0,1.0
654de9c5-f8df-4eea-9a45-a3d53f9dedb4,0.0,-3.0,3.0,3.0
fc9e0fbb-cbb5-4560-b394-796354fbb421,0.0,-1.0,1.0,1.0
3cf4d3bd-fba1-428b-93e7-d5690ee781cd,0.0,-1.0,1.0,1.0
416e1c17-0dd5-4e26-8fbf-b8c4741e9907,0.0,-4.0,4.0,4.0
bc2e2027-6585-41f3-97fc-14ae3fc956f9,0.0,-1.0,1.0,1.0
4319887a-f94a-40e8-b025-233b5bc27626,0.0,-6.0,6.0,6.0
8f6301ac-f800-4850-839b-27a2d65e17ed,0.0,-1.0,1.0,1.0
17bf913a-e30b-4f27-a0c5-6c11accc145e,0.0,1.0,-1.0,1.0
1b521e2e-1f6d-4e0b-bdd0-68911857d318,0.0,-8.0,8.0,8.0
06d5c4e3-3715-4b98-b9f9-de12447afebe,0.0,-1.0,1.0,1.0
b336294b-5873-44a1-992c-5c526748cf5d,0.0,1.0,-1.0,1.0
71723d80-b6fb-4e44-85ff-5bda12ff8b91,0.0,1.0,-1.0,1.0
31f22781-420e-4864-9510-b652e90c626d,0.0,-1.0,1.0,1.0
14b5832f-643e-499e-9d54-bc14bc6f3649,0.0,-5.0,5.0,5.0
46c5e780-e502-4f6d-a4b4-908ca0c9ac10,0.0,-1.0,1.0,1.0
b41b0305-3252-491e-9019-367da2dd9a0a,0.0,1.0,-1.0,1.0
c5454018-4c2b-4ceb-a973-d4639a2042f6,0.0,1.0,-1.0,1.0
d746db19-fe2a-4f8b-829d-42c94ae520a7,0.0,-1.0,1.0,1.0
161f635e-0d5e-4215-96e4-d1e9c0c2795d,0.0,-1.0,1.0,1.0
2322cbaf-90b4-4c6c-be36-4facd6508374,0.0,-2.0,2.0,2.0
41665a4c-29c8-4123-8abf-07538a91cb2c,0.0,-1.0,1.0,1.0
6ec96410-0561-0136-de43-0242ac115108,0.0,-1.0,1.0,1.0
5a773380-60df-0135-e681-0242ac11260c,0.0,2.0,-2.0,2.0
08f536a0-1eb8-0136-9f0b-0242ac115605,0.0,-1.0,1.0,1.0
5acf7716-f3f5-4a80-92ca-6833777c8469,0.0,1.0,-1.0,1.0
4f61fbee-d2c0-4ea5-9af1-48fd95c22f1a,0.0,6.0,-6.0,6.0
833b8a40-2b65-0136-b8d5-0242ac112108,0.0,-1.0,1.0,1.0
52607143-b59b-4ec5-a1db-ddcdcd90b097,0.0,-1.0,1.0,1.0
a05c9570-0d8c-0135-586e-0242ac11350b,0.0,-8.0,8.0,8.0
5beec98a-9d21-4c2e-b638-3c6f19cb233f,0.0,-1.0,1.0,1.0
fb055dc0-a1d8-0135-d37d-0242ac116706,0.0,-1.0,1.0,1.0
a0e17c90-0001-0136-be8d-0242ac116709,0.0,-2.0,2.0,2.0
71b13fed-206e-4865-be5c-4056060d1b07,0.0,-4.0,4.0,4.0
1ac2e52d-d425-45e4-9d50-207eb1134154,0.0,-1.0,1.0,1.0
10a6d928-41a2-4eb6-bbc2-690725b1bd5e,0.0,-1.0,1.0,1.0
f8961440-3b1a-0135-1204-0242ac11130c,0.0,-1.0,1.0,1.0
28b84e41-166a-4aa2-bef3-03e140b6df06,0.0,-1.0,1.0,1.0
26f7fb48-288f-4e53-8234-30eedbde2100,0.0,-1.0,1.0,1.0
831bf590-ec81-0134-533f-0242ac115504,0.0,-1.0,1.0,1.0
75926579-35d1-4308-a2c8-3c5af7d3d4cf,0.0,1.0,-1.0,1.0
c8371fe8-4644-40b8-accf-ca58bda6cb9f,0.0,-1.0,1.0,1.0
6e7d44e0-6b1a-0135-f7cf-0242ac116707,0.0,-1.0,1.0,1.0
efb98b57-39f1-45b7-bb4d-c1bb671316e0,0.0,-1.0,1.0,1.0
ea6bbf42-6ed1-463b-b704-a4ab365a8dfe,0.0,-1.0,1.0,1.0
2213cf96-7304-464b-af10-4e2c4030076f,0.0,6.0,-6.0,6.0
3f67c000-8251-0130-f786-123138068411,0.0,267.0,-267.0,267.0
5fc08160-d17a-0135-2b75-0242ac11670d,0.0,-1.0,1.0,1.0
52175370-a090-0135-25d2-0242ac112c0e,0.0,-1.0,1.0,1.0
18176840-2201-0134-e8f1-1ebed0279762,0.0,-1.0,1.0,1.0
88fc8750-30df-0136-e74b-0242ac115609,0.0,-1.0,1.0,1.0
e82a7752-be17-44db-a3c9-3b116e1882f8,0.0,-22.0,22.0,22.0
349cf36e-455f-4b03-80f1-67216d60a1db,0.0,-1.0,1.0,1.0
9db72830-d74d-45df-ba1a-c4adee1fc4b6,0.0,-1.0,1.0,1.0
696cb050-51e5-4845-880b-cefd043e5b74,0.0,-1.0,1.0,1.0
8c0e7530-28e3-0136-8156-0242ac115605,0.0,-1.0,1.0,1.0
23f056c0-1bf0-0136-90d6-0242ac115605,0.0,-1.0,1.0,1.0
Looker Net Desk Change,Sf Net Desk Change
3465.0,3640.0
