Account UUID,Sf Net Desk Change,Looker Net Desk Change,Sf Looker Difference,Sf Looker Absolute Difference,contract_event_type,step_found,ma_uuid,sf_opportunity_id,reservation_uuid,reservation_created,Reason,how did we deduce this?,how do we identify this?
6ea555d0-58ef-0134-e770-76e0331df7f7,2,4,-2,2,Contract Sent,OpportunityExists,4812f969-bb02-4cff-b7e2-da59cd6e6b8c,MDA2MEcwMDAwMHVnaE9W,379fdc9b-e1aa-4838-ab8a-8329af90ea6e,11/15/17 6:00,,,
6ea555d0-58ef-0134-e770-76e0331df7f7,2,4,-2,2,Contract Sent,OpportunityExists,4812f969-bb02-4cff-b7e2-da59cd6e6b8c,MDA2MEcwMDAwMHVnaE9W,9671b5cf-ee6d-49bd-8a67-b785d46d0813,6/6/18 20:21,,,
6ea555d0-58ef-0134-e770-76e0331df7f7,2,4,-2,2,Contract Sent,OpportunityExists,3d184c50-d1e7-49c4-a3f0-c26714043e0c,MDA2MEcwMDAwMHVnaE9W,f7c45a29-a89e-4abd-b0d5-0db0f7002f3d,6/7/18 14:01,,,
6ea555d0-58ef-0134-e770-76e0331df7f7,2,4,-2,2,Contract Sent,OpportunityExists,4812f969-bb02-4cff-b7e2-da59cd6e6b8c,MDA2MEcwMDAwMHVnaE9W,379fdc9b-e1aa-4838-ab8a-8329af90ea6e,11/15/17 6:00,,,
6ea555d0-58ef-0134-e770-76e0331df7f7,2,4,-2,2,Contract Signed,OpportunityExists,4812f969-bb02-4cff-b7e2-da59cd6e6b8c,MDA2MEcwMDAwMHVnaE9W,9671b5cf-ee6d-49bd-8a67-b785d46d0813,6/6/18 20:21,,,
6ea555d0-58ef-0134-e770-76e0331df7f7,2,4,-2,2,Contract Signed,OpportunityExists,3d184c50-d1e7-49c4-a3f0-c26714043e0c,MDA2MEcwMDAwMHVnaE9W,f7c45a29-a89e-4abd-b0d5-0db0f7002f3d,6/7/18 14:01,,,
6ea555d0-58ef-0134-e770-76e0331df7f7,2,4,-2,2,Contract Signed,OpportunityExists,4812f969-bb02-4cff-b7e2-da59cd6e6b8c,MDA2MEcwMDAwMHVnaE9W,379fdc9b-e1aa-4838-ab8a-8329af90ea6e,11/15/17 6:00,,,
6ea555d0-58ef-0134-e770-76e0331df7f7,2,4,-2,2,Contract Signed,NoOpportunityFound,4812f969-bb02-4cff-b7e2-da59cd6e6b8c,MDA2MEcwMDAwMHVnaE9W,9671b5cf-ee6d-49bd-8a67-b785d46d0813,6/6/18 20:21,,,
6ea555d0-58ef-0134-e770-76e0331df7f7,2,4,-2,2,Contract Signed,NoOpportunityFound,3d184c50-d1e7-49c4-a3f0-c26714043e0c,MDA2MEcwMDAwMHVnaE9W,f7c45a29-a89e-4abd-b0d5-0db0f7002f3d,6/7/18 14:01,,,
6ea555d0-58ef-0134-e770-76e0331df7f7,2,4,-2,2,Contract Signed,NoOpportunityFound,4812f969-bb02-4cff-b7e2-da59cd6e6b8c,MDA2MEcwMDAwMHVnaE9W,379fdc9b-e1aa-4838-ab8a-8329af90ea6e,11/15/17 6:00,,,
6ea555d0-58ef-0134-e770-76e0331df7f7,2,4,-2,2,Contract Signed,NoOpportunityFound,4812f969-bb02-4cff-b7e2-da59cd6e6b8c,MDA2MEcwMDAwMHVnaE9W,9671b5cf-ee6d-49bd-8a67-b785d46d0813,6/6/18 20:21,,,
6ea555d0-58ef-0134-e770-76e0331df7f7,2,4,-2,2,Contract Signed,NoOpportunityFound,3d184c50-d1e7-49c4-a3f0-c26714043e0c,MDA2MEcwMDAwMHVnaE9W,f7c45a29-a89e-4abd-b0d5-0db0f7002f3d,6/7/18 14:01,,,
6ea555d0-58ef-0134-e770-76e0331df7f7,2,4,-2,2,Contract Signed,NoOpportunityFound,4812f969-bb02-4cff-b7e2-da59cd6e6b8c,MDA2MEcwMDAwMHVnaE9W,379fdc9b-e1aa-4838-ab8a-8329af90ea6e,11/15/17 6:00,,,
d172bb4b-c566-4e10-9d25-319673fcfc77,-1,0,-1,1,Contract Signed,OpportunityExists,99cdb49c-f19f-4935-9c7c-8e4c37ef0ff0,MDA2MEcwMDAwMHVnT0Jh,5edf4756-933b-4c10-8b52-903396f788fe,5/31/18 9:30,,,
d172bb4b-c566-4e10-9d25-319673fcfc77,-1,0,-1,1,Contract Signed,OpportunityExists,99cdb49c-f19f-4935-9c7c-8e4c37ef0ff0,MDA2MEcwMDAwMHVnT0Jh,5edf4756-933b-4c10-8b52-903396f788fe,5/31/18 9:30,,,
d172bb4b-c566-4e10-9d25-319673fcfc77,-1,0,-1,1,Contract Sent,MostRecentOpenOpportunity,99cdb49c-f19f-4935-9c7c-8e4c37ef0ff0,MDA2MEcwMDAwMHVnT0Jh,5edf4756-933b-4c10-8b52-903396f788fe,5/31/18 9:30,,,
8d8b1e40-3b13-0136-d947-0242ac115108,1,0,1,1,Contract Sent,NewOpportunity,1d33fd5a-9bc2-4c53-977d-68c84c03b7aa,MDA2MEcwMDAwMHVnZjRQ,6922dc02-530f-4e6c-818d-103a9c26c90d,6/5/18 5:24,,,
0d73f609-5e9a-4d32-9179-cdf7efe802d5,0,1,-1,1,Contract Signed,OpportunityAndMembershipAgreementMissing,,,,,,,
2d75a9be-8b75-4187-9260-6146005ec79f,0,1,-1,1,Contract Signed,MembershipAgreementExists,85f330f2-65d2-474f-88c5-3c0d23d302f5,MDA2MEcwMDAwMHVnOWxX,079639c0-6891-48ef-a294-b91f584faaba,6/4/18 14:23,,,
2d75a9be-8b75-4187-9260-6146005ec79f,0,1,-1,1,Contract Sent,NewOpportunity,85f330f2-65d2-474f-88c5-3c0d23d302f5,MDA2MEcwMDAwMHVnOWxX,079639c0-6891-48ef-a294-b91f584faaba,6/4/18 14:23,,,
2d75a9be-8b75-4187-9260-6146005ec79f,0,1,-1,1,Contract Signed,MembershipAgreementExists,85f330f2-65d2-474f-88c5-3c0d23d302f5,MDA2MEcwMDAwMHVnOWxX,079639c0-6891-48ef-a294-b91f584faaba,6/4/18 14:23,,,
2d75a9be-8b75-4187-9260-6146005ec79f,0,1,-1,1,Contract Signed,MembershipAgreementExists,85f330f2-65d2-474f-88c5-3c0d23d302f5,MDA2MEcwMDAwMHVnOWxX,079639c0-6891-48ef-a294-b91f584faaba,6/4/18 14:23,,,
2d75a9be-8b75-4187-9260-6146005ec79f,0,1,-1,1,Contract Signed,MembershipAgreementExists,85f330f2-65d2-474f-88c5-3c0d23d302f5,MDA2MEcwMDAwMHVnOWxX,079639c0-6891-48ef-a294-b91f584faaba,6/4/18 14:23,,,
f0c13547-de55-4bc7-b37b-a74f1e4aaa63,0,1,-1,1,Contract Signed,OpportunityAndMembershipAgreementMissing,,,,,,,
e928f457-7e29-4027-a224-8c5550f4c454,22,0,22,22,Contract Signed,OpportunityExists,2721a3e1-1123-4424-8369-477b85eaf172,MDA2MEcwMDAwMHVmbmw3UUFB,51d07db9-21e0-4482-af9d-573dde459895,6/7/18 23:13,,,
e928f457-7e29-4027-a224-8c5550f4c454,22,0,22,22,Contract Signed,OpportunityExists,2721a3e1-1123-4424-8369-477b85eaf172,MDA2MEcwMDAwMHVmbmw3UUFB,9dd418a6-d526-45ad-9d46-ab20bb958a4d,6/7/18 23:13,,,
e928f457-7e29-4027-a224-8c5550f4c454,22,0,22,22,Contract Signed,OpportunityExists,2721a3e1-1123-4424-8369-477b85eaf172,MDA2MEcwMDAwMHVmbmw3UUFB,0a83fbf4-1b67-4f2c-b3a7-3f9198751d3a,6/7/18 23:13,,,
e928f457-7e29-4027-a224-8c5550f4c454,22,0,22,22,Contract Signed,OpportunityExists,2721a3e1-1123-4424-8369-477b85eaf172,MDA2MEcwMDAwMHVmbmw3UUFB,51d07db9-21e0-4482-af9d-573dde459895,6/7/18 23:13,,,
e928f457-7e29-4027-a224-8c5550f4c454,22,0,22,22,Contract Signed,OpportunityExists,2721a3e1-1123-4424-8369-477b85eaf172,MDA2MEcwMDAwMHVmbmw3UUFB,9dd418a6-d526-45ad-9d46-ab20bb958a4d,6/7/18 23:13,,,
e928f457-7e29-4027-a224-8c5550f4c454,22,0,22,22,Contract Signed,OpportunityExists,2721a3e1-1123-4424-8369-477b85eaf172,MDA2MEcwMDAwMHVmbmw3UUFB,0a83fbf4-1b67-4f2c-b3a7-3f9198751d3a,6/7/18 23:13,,,
90229a47-dfe2-4f15-a815-acdb2143c056,-1,0,-1,1,Contract Voided,OpportunityExists,5551cfb5-aad6-4b26-a856-299445f8670f,MDA2MEcwMDAwMHZod2ps,cad24c87-8507-4bdd-a18d-bd9ca3adb685,2/27/18 18:00,,,
90229a47-dfe2-4f15-a815-acdb2143c056,-1,0,-1,1,Contract Voided,OpportunityExists,1ee89ecc-d06c-4d89-b46f-ac4c16aeb85c,MDA2MEcwMDAwMHZod2pn,73052afc-7947-480d-a183-caf840cd9869,6/8/18 18:39,,,
90229a47-dfe2-4f15-a815-acdb2143c056,-1,0,-1,1,Contract Signed,OpportunityExists,5551cfb5-aad6-4b26-a856-299445f8670f,MDA2MEcwMDAwMHZod2ps,cad24c87-8507-4bdd-a18d-bd9ca3adb685,2/27/18 18:00,,,
90229a47-dfe2-4f15-a815-acdb2143c056,-1,0,-1,1,Contract Signed,OpportunityExists,1ee89ecc-d06c-4d89-b46f-ac4c16aeb85c,MDA2MEcwMDAwMHZod2pn,73052afc-7947-480d-a183-caf840cd9869,6/8/18 18:39,,,
90229a47-dfe2-4f15-a815-acdb2143c056,-1,0,-1,1,Contract Signed,OpportunityExists,5551cfb5-aad6-4b26-a856-299445f8670f,MDA2MEcwMDAwMHZod2ps,cad24c87-8507-4bdd-a18d-bd9ca3adb685,2/27/18 18:00,,,
90229a47-dfe2-4f15-a815-acdb2143c056,-1,0,-1,1,Contract Signed,OpportunityExists,1ee89ecc-d06c-4d89-b46f-ac4c16aeb85c,MDA2MEcwMDAwMHZod2pn,73052afc-7947-480d-a183-caf840cd9869,6/8/18 18:39,,,
90229a47-dfe2-4f15-a815-acdb2143c056,-1,0,-1,1,Contract Signed,OpportunityExists,5551cfb5-aad6-4b26-a856-299445f8670f,MDA2MEcwMDAwMHZod2ps,cad24c87-8507-4bdd-a18d-bd9ca3adb685,2/27/18 18:00,,,
90229a47-dfe2-4f15-a815-acdb2143c056,-1,0,-1,1,Contract Signed,OpportunityExists,1ee89ecc-d06c-4d89-b46f-ac4c16aeb85c,MDA2MEcwMDAwMHZod2pn,73052afc-7947-480d-a183-caf840cd9869,6/8/18 18:39,,,
90229a47-dfe2-4f15-a815-acdb2143c056,-1,0,-1,1,Contract Sent,NewOpportunity,5551cfb5-aad6-4b26-a856-299445f8670f,MDA2MEcwMDAwMHZod2ps,cad24c87-8507-4bdd-a18d-bd9ca3adb685,2/27/18 18:00,,,
90229a47-dfe2-4f15-a815-acdb2143c056,-1,0,-1,1,Contract Sent,NewOpportunity,1ee89ecc-d06c-4d89-b46f-ac4c16aeb85c,MDA2MEcwMDAwMHZod2pn,73052afc-7947-480d-a183-caf840cd9869,6/8/18 18:39,,,
90229a47-dfe2-4f15-a815-acdb2143c056,-1,0,-1,1,Contract Sent,OpportunityExists,5551cfb5-aad6-4b26-a856-299445f8670f,MDA2MEcwMDAwMHZod2ps,cad24c87-8507-4bdd-a18d-bd9ca3adb685,2/27/18 18:00,,,
90229a47-dfe2-4f15-a815-acdb2143c056,-1,0,-1,1,Contract Sent,OpportunityExists,1ee89ecc-d06c-4d89-b46f-ac4c16aeb85c,MDA2MEcwMDAwMHZod2pn,73052afc-7947-480d-a183-caf840cd9869,6/8/18 18:39,,,
90229a47-dfe2-4f15-a815-acdb2143c056,-1,0,-1,1,Contract Sent,NewOpportunity,5551cfb5-aad6-4b26-a856-299445f8670f,MDA2MEcwMDAwMHZod2ps,cad24c87-8507-4bdd-a18d-bd9ca3adb685,2/27/18 18:00,,,
90229a47-dfe2-4f15-a815-acdb2143c056,-1,0,-1,1,Contract Sent,NewOpportunity,1ee89ecc-d06c-4d89-b46f-ac4c16aeb85c,MDA2MEcwMDAwMHZod2pn,73052afc-7947-480d-a183-caf840cd9869,6/8/18 18:39,,,
90229a47-dfe2-4f15-a815-acdb2143c056,-1,0,-1,1,Contract Signed,OpportunityExists,5551cfb5-aad6-4b26-a856-299445f8670f,MDA2MEcwMDAwMHZod2ps,cad24c87-8507-4bdd-a18d-bd9ca3adb685,2/27/18 18:00,,,
90229a47-dfe2-4f15-a815-acdb2143c056,-1,0,-1,1,Contract Signed,OpportunityExists,1ee89ecc-d06c-4d89-b46f-ac4c16aeb85c,MDA2MEcwMDAwMHZod2pn,73052afc-7947-480d-a183-caf840cd9869,6/8/18 18:39,,,
90229a47-dfe2-4f15-a815-acdb2143c056,-1,0,-1,1,Contract Sent,OpportunityExists,5551cfb5-aad6-4b26-a856-299445f8670f,MDA2MEcwMDAwMHZod2ps,cad24c87-8507-4bdd-a18d-bd9ca3adb685,2/27/18 18:00,,,
90229a47-dfe2-4f15-a815-acdb2143c056,-1,0,-1,1,Contract Sent,OpportunityExists,1ee89ecc-d06c-4d89-b46f-ac4c16aeb85c,MDA2MEcwMDAwMHZod2pn,73052afc-7947-480d-a183-caf840cd9869,6/8/18 18:39,,,
88fcf460-05a1-0136-de8f-0242ac115108,0,-4,4,4,Contract Signed,OpportunityExists,d82846b5-8292-4eff-bb62-67967a7437f1,MDA2MEcwMDAwMHVmU2NC,aa56e2a4-df15-4bb3-bf83-0163be77ae0e,4/14/18 11:28,,,
88fcf460-05a1-0136-de8f-0242ac115108,0,-4,4,4,Contract Sent,MostRecentOpenOpportunity,d82846b5-8292-4eff-bb62-67967a7437f1,MDA2MEcwMDAwMHVmU2NC,aa56e2a4-df15-4bb3-bf83-0163be77ae0e,4/14/18 11:28,,,
88fcf460-05a1-0136-de8f-0242ac115108,0,-4,4,4,Contract Signed,OpportunityExists,d82846b5-8292-4eff-bb62-67967a7437f1,MDA2MEcwMDAwMHVmU2NC,aa56e2a4-df15-4bb3-bf83-0163be77ae0e,4/14/18 11:28,,,
b1fe4410-c1f2-4a62-94dd-e818314fdae8,4,3,1,1,Contract Signed,OpportunityExists,8b88a733-040c-49d6-934f-b4ed59baa3b7,MDA2MEcwMDAwMHVnUTRh,ce6bbafb-fe60-4d54-a0e5-db5f907bb14f,6/8/18 15:04,,,
b1fe4410-c1f2-4a62-94dd-e818314fdae8,4,3,1,1,Contract Signed,OpportunityExists,8b88a733-040c-49d6-934f-b4ed59baa3b7,MDA2MEcwMDAwMHVnUTRh,ce6bbafb-fe60-4d54-a0e5-db5f907bb14f,6/8/18 15:04,,,
b1fe4410-c1f2-4a62-94dd-e818314fdae8,4,3,1,1,Contract Sent,OpportunityExists,8b88a733-040c-49d6-934f-b4ed59baa3b7,MDA2MEcwMDAwMHVnUTRh,ce6bbafb-fe60-4d54-a0e5-db5f907bb14f,6/8/18 15:04,,,
b1fe4410-c1f2-4a62-94dd-e818314fdae8,4,3,1,1,Contract Sent,OpportunityExists,8b88a733-040c-49d6-934f-b4ed59baa3b7,MDA2MEcwMDAwMHVnUTRh,ce6bbafb-fe60-4d54-a0e5-db5f907bb14f,6/8/18 15:04,,,
b1fe4410-c1f2-4a62-94dd-e818314fdae8,4,3,1,1,Contract Sent,MostRecentOpenOpportunity,8b88a733-040c-49d6-934f-b4ed59baa3b7,MDA2MEcwMDAwMHVnUTRh,ce6bbafb-fe60-4d54-a0e5-db5f907bb14f,6/8/18 15:04,,,
b1fe4410-c1f2-4a62-94dd-e818314fdae8,4,3,1,1,Contract Signed,OpportunityExists,8b88a733-040c-49d6-934f-b4ed59baa3b7,MDA2MEcwMDAwMHVnUTRh,ce6bbafb-fe60-4d54-a0e5-db5f907bb14f,6/8/18 15:04,,,
b1fe4410-c1f2-4a62-94dd-e818314fdae8,4,3,1,1,Contract Signed,OpportunityExists,8b88a733-040c-49d6-934f-b4ed59baa3b7,MDA2MEcwMDAwMHVnUTRh,ce6bbafb-fe60-4d54-a0e5-db5f907bb14f,6/8/18 15:04,,,
e6a05715-2c33-4c28-b871-d2ee4da3fd57,1,0,1,1,Contract Sent,NewOpportunity,aba0b7ac-e6f4-436e-b3a7-fd762ce5a700,MDA2MEcwMDAwMHVmWlpi,a0737086-2a7c-4326-9681-2a3e3ed1ff2f,6/5/18 8:00,,,
e6a05715-2c33-4c28-b871-d2ee4da3fd57,1,0,1,1,Contract Sent,NewOpportunity,aba0b7ac-e6f4-436e-b3a7-fd762ce5a700,MDA2MEcwMDAwMHVmWlpi,a0737086-2a7c-4326-9681-2a3e3ed1ff2f,6/5/18 8:00,,,
72132f07-0720-4d95-bde8-f1196e550667,0,-4,4,4,Contract Voided,OpportunityExists,58c0e077-8437-40bd-9993-175b0ee31d63,MDA2MEcwMDAwMHVnZklS,e4ff9c69-16a5-4712-a903-6a9e51bf2174,6/6/18 10:08,,,
72132f07-0720-4d95-bde8-f1196e550667,0,-4,4,4,Contract Voided,OpportunityExists,14e9e6b1-3127-4979-8bac-a053cab5e912,MDA2MEcwMDAwMHVnZklS,f5584a0d-6f79-4fc6-8e1f-cc469dca0800,4/3/18 23:02,,,
72132f07-0720-4d95-bde8-f1196e550667,0,-4,4,4,Contract Voided,OpportunityExists,58c0e077-8437-40bd-9993-175b0ee31d63,MDA2MEcwMDAwMHVnZklS,f5584a0d-6f79-4fc6-8e1f-cc469dca0800,4/3/18 23:02,,,
72132f07-0720-4d95-bde8-f1196e550667,0,-4,4,4,Contract Sent,NewOpportunity,58c0e077-8437-40bd-9993-175b0ee31d63,MDA2MEcwMDAwMHVnZklS,e4ff9c69-16a5-4712-a903-6a9e51bf2174,6/6/18 10:08,,,
72132f07-0720-4d95-bde8-f1196e550667,0,-4,4,4,Contract Sent,NewOpportunity,14e9e6b1-3127-4979-8bac-a053cab5e912,MDA2MEcwMDAwMHVnZklS,f5584a0d-6f79-4fc6-8e1f-cc469dca0800,4/3/18 23:02,,,
72132f07-0720-4d95-bde8-f1196e550667,0,-4,4,4,Contract Sent,NewOpportunity,58c0e077-8437-40bd-9993-175b0ee31d63,MDA2MEcwMDAwMHVnZklS,f5584a0d-6f79-4fc6-8e1f-cc469dca0800,4/3/18 23:02,,,
72132f07-0720-4d95-bde8-f1196e550667,0,-4,4,4,Contract Sent,NewOpportunity,58c0e077-8437-40bd-9993-175b0ee31d63,MDA2MEcwMDAwMHVnZklS,e4ff9c69-16a5-4712-a903-6a9e51bf2174,6/6/18 10:08,,,
72132f07-0720-4d95-bde8-f1196e550667,0,-4,4,4,Contract Sent,NewOpportunity,14e9e6b1-3127-4979-8bac-a053cab5e912,MDA2MEcwMDAwMHVnZklS,f5584a0d-6f79-4fc6-8e1f-cc469dca0800,4/3/18 23:02,,,
72132f07-0720-4d95-bde8-f1196e550667,0,-4,4,4,Contract Sent,NewOpportunity,58c0e077-8437-40bd-9993-175b0ee31d63,MDA2MEcwMDAwMHVnZklS,f5584a0d-6f79-4fc6-8e1f-cc469dca0800,4/3/18 23:02,,,
72132f07-0720-4d95-bde8-f1196e550667,0,-4,4,4,Contract Sent,OpportunityExists,58c0e077-8437-40bd-9993-175b0ee31d63,MDA2MEcwMDAwMHVnZklS,e4ff9c69-16a5-4712-a903-6a9e51bf2174,6/6/18 10:08,,,
72132f07-0720-4d95-bde8-f1196e550667,0,-4,4,4,Contract Sent,OpportunityExists,14e9e6b1-3127-4979-8bac-a053cab5e912,MDA2MEcwMDAwMHVnZklS,f5584a0d-6f79-4fc6-8e1f-cc469dca0800,4/3/18 23:02,,,
72132f07-0720-4d95-bde8-f1196e550667,0,-4,4,4,Contract Sent,OpportunityExists,58c0e077-8437-40bd-9993-175b0ee31d63,MDA2MEcwMDAwMHVnZklS,f5584a0d-6f79-4fc6-8e1f-cc469dca0800,4/3/18 23:02,,,
72132f07-0720-4d95-bde8-f1196e550667,0,-4,4,4,Contract Sent,OpportunityExists,58c0e077-8437-40bd-9993-175b0ee31d63,MDA2MEcwMDAwMHVnZklS,e4ff9c69-16a5-4712-a903-6a9e51bf2174,6/6/18 10:08,,,
72132f07-0720-4d95-bde8-f1196e550667,0,-4,4,4,Contract Sent,OpportunityExists,14e9e6b1-3127-4979-8bac-a053cab5e912,MDA2MEcwMDAwMHVnZklS,f5584a0d-6f79-4fc6-8e1f-cc469dca0800,4/3/18 23:02,,,
72132f07-0720-4d95-bde8-f1196e550667,0,-4,4,4,Contract Sent,OpportunityExists,58c0e077-8437-40bd-9993-175b0ee31d63,MDA2MEcwMDAwMHVnZklS,f5584a0d-6f79-4fc6-8e1f-cc469dca0800,4/3/18 23:02,,,
72132f07-0720-4d95-bde8-f1196e550667,0,-4,4,4,Contract Signed,OpportunityExists,58c0e077-8437-40bd-9993-175b0ee31d63,MDA2MEcwMDAwMHVnZklS,e4ff9c69-16a5-4712-a903-6a9e51bf2174,6/6/18 10:08,,,
72132f07-0720-4d95-bde8-f1196e550667,0,-4,4,4,Contract Signed,OpportunityExists,14e9e6b1-3127-4979-8bac-a053cab5e912,MDA2MEcwMDAwMHVnZklS,f5584a0d-6f79-4fc6-8e1f-cc469dca0800,4/3/18 23:02,,,
72132f07-0720-4d95-bde8-f1196e550667,0,-4,4,4,Contract Signed,OpportunityExists,58c0e077-8437-40bd-9993-175b0ee31d63,MDA2MEcwMDAwMHVnZklS,f5584a0d-6f79-4fc6-8e1f-cc469dca0800,4/3/18 23:02,,,
5d641da0-0b1d-0136-88a8-0242ac115606,1,0,1,1,Contract Sent,OpportunityExists,1e9eb8aa-dd98-478b-b694-780400afda0b,MDA2MEcwMDAwMHVmRU9iUUFN,95338132-b51f-456b-bf57-08b3af6de9f2,6/5/18 12:10,,,
862e8f0e-cfcc-4298-b6f5-425d7209ff83,1,0,1,1,Contract Signed,OpportunityAndMembershipAgreementMissing,,,,,,,
4055b29c-4bcc-4f79-8d03-1fe860b36ae2,1,0,1,1,Contract Signed,OpportunityAndMembershipAgreementMissing,,,,,,,
6831ebd0-459e-0136-903f-0242ac116709,1,0,1,1,Contract Signed,OpportunityExists,3dbabfd4-4576-46c1-be5a-1bb9533bbe3d,MDA2MEcwMDAwMHVnQmk4,87464b37-2558-45c4-85cb-34a9c8f4d4e9,6/6/18 6:42,,,
6831ebd0-459e-0136-903f-0242ac116709,1,0,1,1,Contract Sent,NewOpportunity,3dbabfd4-4576-46c1-be5a-1bb9533bbe3d,MDA2MEcwMDAwMHVnQmk4,87464b37-2558-45c4-85cb-34a9c8f4d4e9,6/6/18 6:42,,,
ce90e5e0-2941-0136-bb90-0242ac111c09,-1,0,-1,1,Contract Signed,OpportunityExists,b41e1a6b-acd7-4f5b-8c87-0b1232c4314a,MDA2MEcwMDAwMHVnamQ1,1bb440cd-e186-41e5-8073-3651a7f76cba,4/25/18 8:36,,,
ce90e5e0-2941-0136-bb90-0242ac111c09,-1,0,-1,1,Contract Sent,NewOpportunity,b41e1a6b-acd7-4f5b-8c87-0b1232c4314a,MDA2MEcwMDAwMHVnamQ1,1bb440cd-e186-41e5-8073-3651a7f76cba,4/25/18 8:36,,,
ce90e5e0-2941-0136-bb90-0242ac111c09,-1,0,-1,1,Contract Signed,OpportunityExists,b41e1a6b-acd7-4f5b-8c87-0b1232c4314a,MDA2MEcwMDAwMHVnamQ1,1bb440cd-e186-41e5-8073-3651a7f76cba,4/25/18 8:36,,,
28e74bc0-460e-0136-8344-0242ac114a0f,1,0,1,1,Contract Discarded,OpportunityExists,7e8c7962-edb7-4976-ae13-257b0a07a606,MDA2MEcwMDAwMHVnRTBj,8c01f750-1b97-46bd-b073-ea9dba96119c,6/8/18 9:14,,,
28e74bc0-460e-0136-8344-0242ac114a0f,1,0,1,1,Contract Discarded,OpportunityExists,24b68f5c-e9b0-4fb8-888e-c1e1e35f307c,MDA2MEcwMDAwMHVnRTBjUUFF,f4d76389-f0de-4743-b203-cc40dc07e01e,6/8/18 9:51,,,
28e74bc0-460e-0136-8344-0242ac114a0f,1,0,1,1,Contract Signed,NoOpportunityFound,7e8c7962-edb7-4976-ae13-257b0a07a606,MDA2MEcwMDAwMHVnRTBj,8c01f750-1b97-46bd-b073-ea9dba96119c,6/8/18 9:14,,,
28e74bc0-460e-0136-8344-0242ac114a0f,1,0,1,1,Contract Signed,NoOpportunityFound,24b68f5c-e9b0-4fb8-888e-c1e1e35f307c,MDA2MEcwMDAwMHVnRTBjUUFF,f4d76389-f0de-4743-b203-cc40dc07e01e,6/8/18 9:51,,,
28e74bc0-460e-0136-8344-0242ac114a0f,1,0,1,1,Contract Sent,OpportunityExists,7e8c7962-edb7-4976-ae13-257b0a07a606,MDA2MEcwMDAwMHVnRTBj,8c01f750-1b97-46bd-b073-ea9dba96119c,6/8/18 9:14,,,
28e74bc0-460e-0136-8344-0242ac114a0f,1,0,1,1,Contract Sent,OpportunityExists,24b68f5c-e9b0-4fb8-888e-c1e1e35f307c,MDA2MEcwMDAwMHVnRTBjUUFF,f4d76389-f0de-4743-b203-cc40dc07e01e,6/8/18 9:51,,,
28e74bc0-460e-0136-8344-0242ac114a0f,1,0,1,1,Contract Signed,NoOpportunityFound,7e8c7962-edb7-4976-ae13-257b0a07a606,MDA2MEcwMDAwMHVnRTBj,8c01f750-1b97-46bd-b073-ea9dba96119c,6/8/18 9:14,,,
28e74bc0-460e-0136-8344-0242ac114a0f,1,0,1,1,Contract Signed,NoOpportunityFound,24b68f5c-e9b0-4fb8-888e-c1e1e35f307c,MDA2MEcwMDAwMHVnRTBjUUFF,f4d76389-f0de-4743-b203-cc40dc07e01e,6/8/18 9:51,,,
28e74bc0-460e-0136-8344-0242ac114a0f,1,0,1,1,Contract Sent,MostRecentOpenOpportunity,7e8c7962-edb7-4976-ae13-257b0a07a606,MDA2MEcwMDAwMHVnRTBj,8c01f750-1b97-46bd-b073-ea9dba96119c,6/8/18 9:14,,,
28e74bc0-460e-0136-8344-0242ac114a0f,1,0,1,1,Contract Sent,MostRecentOpenOpportunity,24b68f5c-e9b0-4fb8-888e-c1e1e35f307c,MDA2MEcwMDAwMHVnRTBjUUFF,f4d76389-f0de-4743-b203-cc40dc07e01e,6/8/18 9:51,,,
28e74bc0-460e-0136-8344-0242ac114a0f,1,0,1,1,Contract Sent,MostRecentOpenOpportunity,7e8c7962-edb7-4976-ae13-257b0a07a606,MDA2MEcwMDAwMHVnRTBj,8c01f750-1b97-46bd-b073-ea9dba96119c,6/8/18 9:14,,,
28e74bc0-460e-0136-8344-0242ac114a0f,1,0,1,1,Contract Sent,MostRecentOpenOpportunity,24b68f5c-e9b0-4fb8-888e-c1e1e35f307c,MDA2MEcwMDAwMHVnRTBjUUFF,f4d76389-f0de-4743-b203-cc40dc07e01e,6/8/18 9:51,,,
28e74bc0-460e-0136-8344-0242ac114a0f,1,0,1,1,Contract Signed,OpportunityExists,7e8c7962-edb7-4976-ae13-257b0a07a606,MDA2MEcwMDAwMHVnRTBj,8c01f750-1b97-46bd-b073-ea9dba96119c,6/8/18 9:14,,,
28e74bc0-460e-0136-8344-0242ac114a0f,1,0,1,1,Contract Signed,OpportunityExists,24b68f5c-e9b0-4fb8-888e-c1e1e35f307c,MDA2MEcwMDAwMHVnRTBjUUFF,f4d76389-f0de-4743-b203-cc40dc07e01e,6/8/18 9:51,,,
28e74bc0-460e-0136-8344-0242ac114a0f,1,0,1,1,Contract Discarded,OpportunityExists,7e8c7962-edb7-4976-ae13-257b0a07a606,MDA2MEcwMDAwMHVnRTBj,8c01f750-1b97-46bd-b073-ea9dba96119c,6/8/18 9:14,,,
28e74bc0-460e-0136-8344-0242ac114a0f,1,0,1,1,Contract Discarded,OpportunityExists,24b68f5c-e9b0-4fb8-888e-c1e1e35f307c,MDA2MEcwMDAwMHVnRTBjUUFF,f4d76389-f0de-4743-b203-cc40dc07e01e,6/8/18 9:51,,,
