Account UUID,Sf Net Desk Change,Looker Net Desk Change,Sf Looker Difference,Sf Looker Absolute Difference
c8f42c42-7c83-4fc5-932a-9d0507b6e30c,0.0,0.0,0.0,0.0
b79aead0-f134-0135-65e3-0242ac115108,0.0,0.0,0.0,0.0
44ec3d60-d74d-0135-b78a-0242ac116708,0.0,0.0,0.0,0.0
e1aca7b3-dc6b-474f-a126-3bf2017100fc,0.0,0.0,0.0,0.0
4a056d30-b036-40d6-8132-3520a81afc62,0.0,0.0,0.0,0.0
c40c2d78-6e2b-498f-a0f0-83dc4004aa0e,0.0,0.0,0.0,0.0
d0725caf-100c-42ee-ba70-24fc435ab5b1,0.0,0.0,0.0,0.0
06f84600-2c40-0136-f6ce-0242ac115108,0.0,0.0,0.0,0.0
11ae3bec-e4d4-4634-8d8a-0219ddd80622,0.0,0.0,0.0,0.0
9effd4a0-99d0-0135-c281-0242ac115105,0.0,0.0,0.0,0.0
8915a8a5-9fad-4c14-8e82-5c23b791973b,0.0,0.0,0.0,0.0
1c314360-3392-0135-bddc-0242ac115b0d,0.0,0.0,0.0,0.0
f3e3e7b6-d138-4d4d-9f2f-f72e4fb23b2f,0.0,0.0,0.0,0.0
e64d2399-2118-4382-b3d2-ce1965768632,0.0,0.0,0.0,0.0
e64d2399-2118-4382-b3d2-ce1965768632,0.0,1.0,-1.0,1.0
30853874-4d5b-4b66-9a1d-31d44caaa63c,0.0,0.0,0.0,0.0
5efefa10-ff33-0135-e578-0242ac111c0a,0.0,0.0,0.0,0.0
a96ca8ab-5900-49eb-af6c-d575bc198f4d,0.0,0.0,0.0,0.0
d221a929-4bf2-45bf-b511-95159afe80df,0.0,0.0,0.0,0.0
36088124-e5ee-43c4-bc08-b004b1f6b3b3,0.0,0.0,0.0,0.0
0a1446be-e01f-4f6f-988e-59f0f4ff5b22,0.0,0.0,0.0,0.0
16d502b0-15d9-0136-d12b-0242ac111507,0.0,0.0,0.0,0.0
432ec414-0471-4531-b658-bf858c631dbd,0.0,0.0,0.0,0.0
60727faf-bd54-4dc2-a83d-255f8f8f8c3b,0.0,0.0,0.0,0.0
eb6f74e0-175b-43bd-8281-84bb001f5ed7,0.0,0.0,0.0,0.0
554b5c10-2688-0135-e8f5-0242ac113a12,0.0,0.0,0.0,0.0
305d262a-8670-4cf4-986e-667a12b12813,0.0,0.0,0.0,0.0
d62b642c-50b0-423f-b1dd-7bb5e2dcbf2b,0.0,0.0,0.0,0.0
dff14a06-8447-480c-a993-4d99f2e9ed91,0.0,0.0,0.0,0.0
c20ba3e6-e1d0-4448-bfac-dec6b71d6d37,0.0,0.0,0.0,0.0
bff2e4b0-c3aa-0135-68a3-0242ac111c08,0.0,0.0,0.0,0.0
90c04de0-db36-0135-52f9-0242ac111c09,0.0,0.0,0.0,0.0
c59295e9-8dac-45f2-8cb1-1ec3f4b2799c,0.0,0.0,0.0,0.0
bcf7c680-0a37-0134-866a-6ee369731761,0.0,0.0,0.0,0.0
4557c16e-7d65-4793-abb0-518dbcc9c1a9,0.0,0.0,0.0,0.0
6ece5cc0-4198-0136-aad4-0242ac115607,0.0,0.0,0.0,0.0
d4805774-3ad0-465b-aeca-c90fbb4fc14f,0.0,0.0,0.0,0.0
966af9c6-c977-4c7c-9721-5dcceafa1a88,0.0,0.0,0.0,0.0
a01fd8c4-9d63-425c-8233-ab08f74da084,0.0,0.0,0.0,0.0
32707a60-336e-0135-bdb8-0242ac115b0d,0.0,0.0,0.0,0.0
7c793120-2af9-0136-995a-0242ac115709,0.0,0.0,0.0,0.0
0805b0d5-ee6a-45c4-a3e7-cb2ffae3f11d,0.0,0.0,0.0,0.0
21a27822-dc5a-4fb3-9720-f57a26b77099,0.0,1.0,-1.0,1.0
e778bf58-5125-49e7-bd22-1e00b525dfd3,0.0,0.0,0.0,0.0
d7208020-f8c9-0135-6d24-0242ac11210d,0.0,0.0,0.0,0.0
d27ac180-ecac-0135-82ec-0242ac114a09,0.0,0.0,0.0,0.0
fed89a50-45dd-0136-82d1-0242ac114a0f,0.0,0.0,0.0,0.0
253e3440-5b19-0136-01ef-0242ac111508,0.0,0.0,0.0,0.0
3fe17b10-2a62-0135-5424-0242ac115b0f,0.0,0.0,0.0,0.0
72874241-72ff-4ab3-a67f-602dba328018,0.0,0.0,0.0,0.0
dac63408-8b26-4a36-b3ce-308bca47f63f,0.0,0.0,0.0,0.0
def71440-407a-0134-4a3a-5ef7904d196b,0.0,0.0,0.0,0.0
c683f472-3fca-4fd1-ac1f-7d642ef8cb6e,0.0,0.0,0.0,0.0
8fefc9e0-8511-0135-deef-0242ac115608,0.0,0.0,0.0,0.0
229e3380-3a68-0136-b3e9-0242ac115709,0.0,0.0,0.0,0.0
83855e50-074d-415f-b504-77c34f6fde52,0.0,0.0,0.0,0.0
6eb07410-6c7c-0134-0072-522fdbb75e90,0.0,0.0,0.0,0.0
8e4360cf-1805-4297-af3a-a232d8a2205d,0.0,0.0,0.0,0.0
b1100f67-fdf5-4953-a439-8f08adfb2768,0.0,0.0,0.0,0.0
29e4da4b-ddb0-458f-ad3b-0e1ebe63bfd3,0.0,0.0,0.0,0.0
e0fb139b-4671-4bbc-b384-2fc4b72b5dbf,0.0,0.0,0.0,0.0
caaa40c9-d29c-401b-a311-3669003ce7a0,0.0,0.0,0.0,0.0
9e527160-23cb-0136-3d65-0242ac115709,0.0,0.0,0.0,0.0
bb8c5964-386a-4028-91b6-ea8f03b5c881,0.0,0.0,0.0,0.0
be6db877-2b85-415b-9bf5-cc9e64d4b56f,0.0,0.0,0.0,0.0
cbae2a20-6a37-0135-8598-0242ac112c09,0.0,0.0,0.0,0.0
6f48c872-a1b0-4980-b54c-d40d34a01ef6,0.0,0.0,0.0,0.0
08a241bf-88c2-4c7a-bdc7-516aad332078,0.0,0.0,0.0,0.0
c745c0a0-8e2f-4d27-be3b-7fcd237ef803,0.0,0.0,0.0,0.0
f376f360-49fb-0135-8b35-0242ac113a10,0.0,0.0,0.0,0.0
b2a7e0f0-5c91-0134-23f7-169d3085a852,0.0,0.0,0.0,0.0
bdc76206-406f-4374-a162-c4652d02fa12,0.0,0.0,0.0,0.0
a92c9343-8251-4541-8646-57ae6de03710,0.0,0.0,0.0,0.0
fa5b6390-08bf-0136-0289-0242ac115108,0.0,0.0,0.0,0.0
44b0420f-cbd9-41fb-b83d-81234225beb0,0.0,0.0,0.0,0.0
b417fcf8-b9ac-4041-9831-7ca4b4f7609c,0.0,0.0,0.0,0.0
63041540-da8f-0134-606a-0242ac112c0c,0.0,0.0,0.0,0.0
fc2b846f-9382-4585-b2f2-640e3bdcc8e8,0.0,0.0,0.0,0.0
f5ee4d17-b5ce-44bc-8ab5-0fd964cfb31e,0.0,0.0,0.0,0.0
4efbe440-0bc1-4f9d-86d3-2dd6034523fe,0.0,0.0,0.0,0.0
e522df20-1944-0136-5f3d-0242ac114a07,0.0,0.0,0.0,0.0
d927f9e0-b675-0135-a160-0242ac111506,0.0,0.0,0.0,0.0
6b88a3ea-8b96-457c-bfac-b4635413bf54,0.0,0.0,0.0,0.0
ef969b10-631e-0135-e5d2-0242ac116110,0.0,2.0,-2.0,2.0
c3ac1f40-5e2e-0136-635e-0242ac111c11,0.0,0.0,0.0,0.0
b8274446-509d-4f38-ac17-42d4c5ee84f9,0.0,0.0,0.0,0.0
9742fee0-5a8c-0135-959b-0242ac112608,0.0,0.0,0.0,0.0
beb60dd6-992b-4882-b703-6f584a605552,0.0,0.0,0.0,0.0
24d3d287-c8e1-497f-ae3e-590491f7d974,0.0,0.0,0.0,0.0
9f38c8d0-3530-0136-7b2b-0242ac112c08,0.0,0.0,0.0,0.0
ffc49187-39e6-42e7-8061-41e3a05c4fbe,0.0,0.0,0.0,0.0
e6fd8820-664f-0134-73e4-4ae03f7ca85d,0.0,0.0,0.0,0.0
9bbec207-8263-4b7e-9387-bfc9c6456118,0.0,0.0,0.0,0.0
f572495e-fed1-442e-bc80-0f7d51f17abe,0.0,0.0,0.0,0.0
f8780e70-f1bc-0135-2d3c-0242ac11560d,0.0,0.0,0.0,0.0
21f17220-9637-0135-9d7e-0242ac11150b,0.0,0.0,0.0,0.0
d7a77a4e-4968-4758-ac8f-53b695080e51,0.0,0.0,0.0,0.0
d85d2176-1c94-4c0e-874c-6bbd6ae58bef,0.0,0.0,0.0,0.0
23b20143-1e24-4db6-900c-b5c5f5fd491d,0.0,0.0,0.0,0.0
d3d72cd2-8670-4931-9385-223086344c18,0.0,0.0,0.0,0.0
5448020a-4200-4ba3-b322-183524a89872,0.0,0.0,0.0,0.0
e635703a-5b21-4e37-89af-71f0559d6ab5,0.0,0.0,0.0,0.0
4422dd60-9652-0135-9dd2-0242ac11150b,0.0,0.0,0.0,0.0
0216d840-31c8-0136-9554-0242ac112c0e,0.0,0.0,0.0,0.0
658dd3c7-d035-4956-824c-950477d4f4ba,0.0,6.0,-6.0,6.0
559f1a70-3f9d-0135-f018-0242ac11260c,0.0,0.0,0.0,0.0
559f1a70-3f9d-0135-f018-0242ac11260c,0.0,0.0,0.0,0.0
54877db0-81a3-0135-c81d-0242ac115609,0.0,0.0,0.0,0.0
79f7a4e3-b431-4548-a7b6-916d78451928,0.0,0.0,0.0,0.0
e5cb04d8-d8cb-493a-b3f3-f6c9284873f2,0.0,0.0,0.0,0.0
2377ecf0-67f7-0134-3c35-1a8aacbb2029,0.0,0.0,0.0,0.0
42a08b16-0c63-42b7-ac1f-cfcd2412aa3e,0.0,0.0,0.0,0.0
6954991c-b4c7-4bb0-9717-8f451cc9a30d,0.0,0.0,0.0,0.0
f1f428e8-78a9-4d27-992f-c0c19b427bf0,0.0,0.0,0.0,0.0
994f2cb0-d872-0135-95fe-0242ac116708,0.0,0.0,0.0,0.0
82994254-e085-4790-af0b-8a7fd7d7ebde,0.0,0.0,0.0,0.0
be37b219-d917-4311-b409-403ec71dc9cb,0.0,0.0,0.0,0.0
98bb6115-0326-48c3-8fc1-86371f4ae56b,0.0,0.0,0.0,0.0
2b61d1ec-bbc4-4dc1-8800-21b31a338218,0.0,0.0,0.0,0.0
a668f107-9229-49f6-bb6b-3300da5afe31,0.0,0.0,0.0,0.0
da28460c-c1bf-43e0-bf03-c2eb5d5758ea,0.0,0.0,0.0,0.0
3d501eb0-265e-0136-6859-0242ac116705,0.0,0.0,0.0,0.0
34c1097e-34dd-45b8-a96b-6e2adc50e73d,0.0,0.0,0.0,0.0
1c2abdbf-8640-4c40-a320-f5418e9f5cb0,0.0,0.0,0.0,0.0
190a3704-1047-435f-bb18-63383f83cfb5,0.0,0.0,0.0,0.0
5bbad2f0-92a3-0134-ce7d-12c81f5ff067,0.0,0.0,0.0,0.0
f80f46cd-c258-4715-9e50-d86972fb4d00,0.0,0.0,0.0,0.0
090b3750-0ea4-0136-0a93-0242ac116705,0.0,0.0,0.0,0.0
18d80fce-034c-4221-bc8c-37784bec93c1,0.0,0.0,0.0,0.0
507a5bcf-d993-4278-92a2-4f1cb43ed40d,0.0,0.0,0.0,0.0
6a353e22-bc43-46e5-8930-9cb532b26e89,0.0,0.0,0.0,0.0
41b32482-0e0d-439b-9828-bd7a68effbda,0.0,0.0,0.0,0.0
c63c46d6-a436-408a-931d-62d8b36237f9,0.0,0.0,0.0,0.0
9b9f6d62-e7fe-4a01-b07b-3be802f5d7b9,0.0,0.0,0.0,0.0
e00862ed-b09e-4022-8fa2-f9ab3f4f72d0,0.0,0.0,0.0,0.0
b4cf4c68-ec4e-4aa0-b2a2-cbffe08bd208,0.0,0.0,0.0,0.0
4a9e0930-1838-0136-9e16-0242ac115108,0.0,0.0,0.0,0.0
240c4b40-67ed-0134-bbf6-4e098a49e5ea,0.0,0.0,0.0,0.0
d7f35600-2e17-0135-0d0d-0242ac112612,0.0,0.0,0.0,0.0
169eb282-b59c-4fb1-9142-9d4eb37219b5,0.0,0.0,0.0,0.0
4ecae808-d43b-4f85-8251-fca77d8149d7,0.0,0.0,0.0,0.0
bd27efe2-3456-441c-8dd1-918a013dfdb7,0.0,0.0,0.0,0.0
de7e4890-44fa-0135-4a99-0242ac11130b,0.0,0.0,0.0,0.0
5cfaae10-307b-0136-b0b4-0242ac114a08,0.0,0.0,0.0,0.0
eef64503-daf3-41ba-a0d9-dd3ae5f82b92,0.0,0.0,0.0,0.0
8325b77c-1569-4acc-be7b-0bee39882ad5,0.0,1.0,-1.0,1.0
d07dde48-7e3b-47e8-9ef8-aa1d462d2106,0.0,0.0,0.0,0.0
2fd98e56-28c0-4905-892e-1fd44ef26f56,0.0,0.0,0.0,0.0
cf1e43b2-3432-4df2-8c71-7b51e172c502,0.0,0.0,0.0,0.0
5b929b30-5101-0136-34f6-0242ac11560d,0.0,0.0,0.0,0.0
548934a0-352b-0136-82c0-0242ac114a08,0.0,0.0,0.0,0.0
20a50ea1-4717-4285-8ba1-18be8b23cd34,0.0,0.0,0.0,0.0
cce0c06a-e6e0-4c0e-b5a4-6d573929ac16,0.0,0.0,0.0,0.0
14530a38-734c-49e2-8d23-c604feae9a0c,0.0,0.0,0.0,0.0
bd03317d-585b-43ed-993c-d1204103f001,0.0,0.0,0.0,0.0
d27e02f0-dea7-0134-02ca-0242ac11350c,0.0,0.0,0.0,0.0
d1832db0-1ea4-0135-840e-0242ac113a0c,0.0,0.0,0.0,0.0
1932b710-e4b7-0134-e97c-0242ac112c07,0.0,0.0,0.0,0.0
e5f65c7e-fb08-4b02-91be-a0b662301d31,0.0,0.0,0.0,0.0
4b2c6de0-2575-0136-4241-0242ac115709,0.0,0.0,0.0,0.0
8496f2c5-3a42-4f66-8356-b627955bdbbe,0.0,0.0,0.0,0.0
c6154fe8-5834-49ec-b0be-47d43824675c,0.0,0.0,0.0,0.0
327ee829-05ce-4780-af04-56de4eb8a0cf,0.0,0.0,0.0,0.0
1d505dc0-02ed-0136-5f87-0242ac112c0c,0.0,0.0,0.0,0.0
923fb1e0-aa25-4246-9699-50717d4d7264,0.0,0.0,0.0,0.0
e77f0de5-abee-49eb-bfed-23c53562cff5,0.0,0.0,0.0,0.0
e323fbc0-391d-0131-b205-327f336e1c74,0.0,0.0,0.0,0.0
6ef10802-e6df-45ca-95bf-19e0f0d46cb7,0.0,0.0,0.0,0.0
83549920-e8f1-0135-3506-0242ac11210d,0.0,0.0,0.0,0.0
462f8110-38c4-0136-1792-0242ac114a09,0.0,0.0,0.0,0.0
cb153930-359d-48d7-902f-0a903907452e,0.0,0.0,0.0,0.0
9df949d0-d782-0135-4b40-0242ac115107,0.0,0.0,0.0,0.0
69f94a10-9cd9-0135-a46d-0242ac11510f,0.0,0.0,0.0,0.0
840d62b7-b81b-4363-ba3c-a08ddf11a200,0.0,1.0,-1.0,1.0
6afea550-13f6-0136-466b-0242ac115606,0.0,0.0,0.0,0.0
7e23992e-945d-4268-8644-9b68741cf50a,0.0,0.0,0.0,0.0
88dcb424-beea-405b-997d-38595016a7ed,0.0,0.0,0.0,0.0
e8eb28a5-942e-4eef-a5b8-04e3ae3cfe95,0.0,0.0,0.0,0.0
8e04bec6-dedb-437a-80b0-dd068fcc69a5,0.0,0.0,0.0,0.0
17d2d8e0-20bf-0136-a9f9-0242ac11210f,0.0,0.0,0.0,0.0
2bf4b5f0-6670-0135-e8f5-0242ac116110,0.0,0.0,0.0,0.0
ea4fa540-6685-0136-f7ab-0242ac111c07,0.0,1.0,-1.0,1.0
27e2cc5e-87b3-43e0-b807-5a47d2fd832c,0.0,0.0,0.0,0.0
2ed8ab8b-f13a-44e3-b362-8ade21240a66,0.0,0.0,0.0,0.0
bbbf0f42-2435-4f3a-868c-ac1cfb636e0a,0.0,0.0,0.0,0.0
310f065c-0c84-4745-82c0-b658b8631938,0.0,0.0,0.0,0.0
2653e59d-a8f9-4c8b-8d63-58ed7af4198a,0.0,0.0,0.0,0.0
6b7ec836-68db-4c22-9682-509da4eb06e1,0.0,0.0,0.0,0.0
f1992da3-08e2-4c4c-a918-7121f48860b4,0.0,0.0,0.0,0.0
f73280c3-c1e1-4e8b-9537-e8d09cd5778d,0.0,0.0,0.0,0.0
387347b1-54d4-466e-a676-71d18d6d9f80,0.0,1.0,-1.0,1.0
12618261-6269-444c-b87a-067bbdbe7b16,0.0,0.0,0.0,0.0
00346e00-2d71-0135-f385-0242ac112610,0.0,0.0,0.0,0.0
2dabffb6-0a58-4ec9-a31d-1ccd07c633e2,0.0,0.0,0.0,0.0
2e394b35-5750-4c2f-b356-d637527058b9,0.0,0.0,0.0,0.0
a71843e0-27e2-454f-8c75-ac0775728def,0.0,0.0,0.0,0.0
ed0b1eb0-3c24-0136-b982-0242ac115709,0.0,0.0,0.0,0.0
52e60620-695d-0134-0d8b-22c986cee18b,0.0,0.0,0.0,0.0
dad3cdec-c4e0-4f4e-bc61-56c2e4d112b9,0.0,0.0,0.0,0.0
3e1b6c78-7264-4904-9fe1-9ac5c552fa00,0.0,1.0,-1.0,1.0
834ced67-17b3-48a3-b3cc-d371527a64c3,0.0,0.0,0.0,0.0
834ced67-17b3-48a3-b3cc-d371527a64c3,0.0,0.0,0.0,0.0
6fa42b00-f1f8-0135-b085-0242ac111c07,0.0,0.0,0.0,0.0
3c2a4cc0-2be2-0135-c313-0242ac113a06,0.0,0.0,0.0,0.0
a3ac1110-f989-0135-51b9-0242ac116709,0.0,0.0,0.0,0.0
15ec3bcd-bdf4-446f-84ad-077c17cd3ccd,0.0,0.0,0.0,0.0
4f634f51-7483-420d-ad1d-6c39d3dcc0b5,0.0,0.0,0.0,0.0
a33cf0c1-b31b-44d9-9674-158bcc44166d,0.0,0.0,0.0,0.0
0b3a4da3-4684-4a15-92ce-22a27374891d,0.0,0.0,0.0,0.0
c8e62b30-8922-4873-86a4-b0df0ec9d23f,0.0,0.0,0.0,0.0
27e9a709-8f55-445d-909c-d79e655f8fc9,0.0,0.0,0.0,0.0
4ce536b0-18a4-0136-6a97-0242ac112c09,0.0,2.0,-2.0,2.0
e308cc27-5bab-450b-aff6-03f5ffe177f0,0.0,0.0,0.0,0.0
6d850780-88e1-449c-9467-766c793da8a6,0.0,0.0,0.0,0.0
808efc38-7628-4165-a734-8dab40c5e5b0,0.0,0.0,0.0,0.0
d158f2e0-b682-0134-a6c1-0242ac113508,0.0,0.0,0.0,0.0
bbd84050-1426-0136-03df-0242ac112106,0.0,0.0,0.0,0.0
9cbe4ad0-a585-0135-08d7-0242ac111510,0.0,0.0,0.0,0.0
1848b560-805b-0135-fc86-0242ac115610,0.0,0.0,0.0,0.0
8c71dde2-0d8a-451f-b21f-ff0db00fef70,0.0,0.0,0.0,0.0
3e1a70c0-0748-0135-6c42-0242ac114706,0.0,0.0,0.0,0.0
59dca437-b9bb-4e14-a4d3-c2c0b16b0d3f,0.0,1.0,-1.0,1.0
dae41b10-e76b-0135-c645-0242ac11150e,0.0,0.0,0.0,0.0
a8e8ccc0-3335-0136-a414-0242ac11570b,0.0,0.0,0.0,0.0
46125ec2-db3d-483d-9c40-5af686c708d9,0.0,0.0,0.0,0.0
32104034-043b-42e3-b13a-510ef6424407,0.0,0.0,0.0,0.0
60cc3b8f-9cd1-454b-961f-8d7c6ee3726b,0.0,0.0,0.0,0.0
ab036160-dee9-0135-bacc-0242ac11150e,0.0,0.0,0.0,0.0
b74eb665-835c-45e2-9e01-f90b0c6787c3,0.0,0.0,0.0,0.0
d77d2b68-c523-470a-a14a-239a493e269b,0.0,0.0,0.0,0.0
f646a3e5-5a8d-4e0c-a35c-dfa75d56c0b7,0.0,1.0,-1.0,1.0
c99a85e0-268a-0134-d67d-4e216589424e,0.0,1.0,-1.0,1.0
08d53a2c-aa4a-47bf-878b-46c8f15e4e05,0.0,0.0,0.0,0.0
ff46c640-9ad7-0135-37c4-0242ac116712,0.0,0.0,0.0,0.0
b36f6840-601a-0135-b593-0242ac113d09,0.0,0.0,0.0,0.0
61564849-4aa8-48dc-84d8-38028f3d26d2,0.0,0.0,0.0,0.0
dbf3feb2-2748-4bc0-808a-c6f54095236d,0.0,0.0,0.0,0.0
ce20d835-f378-4a2b-be67-c043562b1cec,0.0,0.0,0.0,0.0
3168f010-89a1-0134-9f06-56f9dcf2ccce,0.0,0.0,0.0,0.0
7770a4ef-660f-4071-80b7-b0327efe900d,0.0,0.0,0.0,0.0
8258cd03-645f-4057-8163-62682cea3ac4,0.0,0.0,0.0,0.0
984ad6f4-6733-4776-85b6-337885c9e603,0.0,0.0,0.0,0.0
e82a7752-be17-44db-a3c9-3b116e1882f8,0.0,0.0,0.0,0.0
ea02ea3d-dc9c-449c-83c2-9257bfaa7f83,0.0,0.0,0.0,0.0
cf0745e9-fb99-4fae-bd3b-2650cc669d1a,0.0,0.0,0.0,0.0
f4b8b28a-1c71-45c8-95b7-bf2249302606,0.0,0.0,0.0,0.0
3b2c2707-1c75-4967-8a71-e2b527361a1f,0.0,8.0,-8.0,8.0
64c89550-1ecb-0136-592c-0242ac115109,0.0,0.0,0.0,0.0
bd9bda10-5040-0136-942d-0242ac111506,0.0,0.0,0.0,0.0
4492fc25-01d4-4ca1-856f-258a1f06b2c8,0.0,0.0,0.0,0.0
3ec1efd0-df35-0134-522a-0242ac112c0a,0.0,0.0,0.0,0.0
43dab1da-8981-42dc-bb58-737fae9c344d,0.0,0.0,0.0,0.0
11bdc8d1-ce0c-4579-8a82-b35929e103fc,0.0,0.0,0.0,0.0
d7f03460-9de2-47d9-ba2d-ae1f2acc5d75,0.0,0.0,0.0,0.0
c4161bf0-2ee6-0136-c60c-0242ac112c0e,0.0,0.0,0.0,0.0
1054edc0-0d46-4161-a89f-af9fbcdfa3e4,0.0,0.0,0.0,0.0
6381f414-f4d9-467b-8703-2f92d277ed09,0.0,0.0,0.0,0.0
a52cec32-5a91-4d6a-bbc4-c6b609920861,0.0,0.0,0.0,0.0
c095a6da-0fe2-4162-9c6f-9b1344a33028,0.0,0.0,0.0,0.0
abb9aaaa-a716-49be-b986-1d547c090eb8,0.0,0.0,0.0,0.0
abb9aaaa-a716-49be-b986-1d547c090eb8,0.0,1.0,-1.0,1.0
b8afec39-c0d1-462e-8e42-50b46cdb18b2,0.0,0.0,0.0,0.0
f80baa90-b682-0134-9ef3-0242ac112c09,0.0,0.0,0.0,0.0
91208800-64db-0135-f70e-0242ac116708,0.0,0.0,0.0,0.0
9a655204-a4ae-4425-8905-edd28de2bd81,0.0,0.0,0.0,0.0
8056e7cc-c904-480e-bedf-4460ddacfe29,0.0,0.0,0.0,0.0
75ebb1e6-62e3-483e-b010-04c150166e65,0.0,0.0,0.0,0.0
225f02f0-0ba8-0135-fc08-0242ac112c06,0.0,0.0,0.0,0.0
b2623f43-d125-4243-967a-419d442879cf,0.0,0.0,0.0,0.0
33da282b-f857-47e3-b43c-63c0ba5d736d,0.0,0.0,0.0,0.0
9d194510-74a2-0135-fe92-0242ac11560f,0.0,0.0,0.0,0.0
16ffe20f-e9fb-4bb5-8650-10e498e891d9,0.0,0.0,0.0,0.0
3242ce45-075c-45f4-bac6-fc8354cad74f,0.0,0.0,0.0,0.0
c1948d58-b466-49a0-bc17-af1994249186,0.0,0.0,0.0,0.0
af4dd3f0-f7a3-0135-496b-0242ac11510e,0.0,0.0,0.0,0.0
92b20302-ea6e-40ea-9234-307a9ed4eb93,0.0,0.0,0.0,0.0
36069fe0-bcea-0135-1b01-0242ac116707,0.0,0.0,0.0,0.0
2784ad2e-7435-428a-8a2c-f4835ff3096c,0.0,1.0,-1.0,1.0
9f80b7b7-7c35-4196-8963-4e48c08d4c15,0.0,0.0,0.0,0.0
03d98a83-a775-4ede-837a-349055417d6e,0.0,0.0,0.0,0.0
17494c81-1ec7-488e-bf34-a15220b22bb6,0.0,0.0,0.0,0.0
1b916140-b683-0134-a6c2-0242ac113508,0.0,0.0,0.0,0.0
444cfdc5-f8b6-44d9-84bf-866ee9f1cc2e,0.0,0.0,0.0,0.0
6e8846f3-e9f6-490b-bc0e-3e6dea608df5,0.0,0.0,0.0,0.0
8b3fc028-d4fe-4f65-bcbf-05da415642e0,0.0,0.0,0.0,0.0
0255ac10-123d-0135-91d9-0242ac11350b,0.0,0.0,0.0,0.0
8c31431c-b4a9-400e-a88b-ebffc0e4482f,0.0,0.0,0.0,0.0
b7e2825a-cba9-4bf9-9474-127af8c62c35,0.0,1.0,-1.0,1.0
bd6cc9b0-d985-0135-b3eb-0242ac11150e,0.0,0.0,0.0,0.0
dfec4cb0-9a61-0135-615c-0242ac115105,0.0,0.0,0.0,0.0
d9459694-2e6f-4e9f-a516-4540f5281ec8,0.0,0.0,0.0,0.0
1e91af60-f479-0135-7b3d-0242ac112c10,0.0,0.0,0.0,0.0
15c68fab-f53f-4fca-9a31-19d740cb2cdb,0.0,0.0,0.0,0.0
8c534120-f3f7-0135-b05c-0242ac115607,0.0,0.0,0.0,0.0
3e6e3931-07c4-465f-ba64-16b0474c3cbf,0.0,0.0,0.0,0.0
5265d3e0-a6c4-0135-1e75-0242ac112c0d,0.0,0.0,0.0,0.0
fa792ec9-068b-401b-a1c8-964e73a16b4f,0.0,0.0,0.0,0.0
d972826e-e12b-47b8-bd6c-e36036c8b495,0.0,0.0,0.0,0.0
2c023de0-811f-0135-58bf-0242ac11570e,0.0,0.0,0.0,0.0
8b3c8650-4858-0136-7e5c-0242ac111506,0.0,0.0,0.0,0.0
fa812240-ee82-0135-875c-0242ac11150c,0.0,0.0,0.0,0.0
fb1f9fd4-113b-4c9a-96d0-0e17cbcc94f8,0.0,0.0,0.0,0.0
3c871d83-7383-4ce4-b407-395126a18290,0.0,0.0,0.0,0.0
70100e6c-e222-4383-b70d-2d95f5073a18,0.0,0.0,0.0,0.0
22f95600-0ab4-0136-78ce-0242ac11150e,0.0,0.0,0.0,0.0
28df60fe-f6fb-4b6b-848c-4782e612ea4f,0.0,0.0,0.0,0.0
041322f2-8f0f-4aac-8a7b-ee34a61ddad0,0.0,0.0,0.0,0.0
86f2a3bf-128c-47e3-bfa2-d5e73166f402,0.0,0.0,0.0,0.0
1bde1780-05ec-0135-8147-0242ac113510,0.0,0.0,0.0,0.0
e10dbea0-3127-0136-0a59-0242ac111c08,0.0,0.0,0.0,0.0
10eaac30-11c5-0135-4706-0242ac11350a,0.0,1.0,-1.0,1.0
c4eb2835-2458-42cf-a56b-b23f636c7b4d,0.0,0.0,0.0,0.0
2f4697c2-43d4-4c9d-8a19-dc946e8aba6f,0.0,0.0,0.0,0.0
2226d788-025a-42b0-9e77-afef0592c871,0.0,1.0,-1.0,1.0
462f13d0-86ff-0134-8340-56deb4a14bb6,0.0,0.0,0.0,0.0
c1f75db0-8858-0134-e29b-46598810131e,0.0,0.0,0.0,0.0
3c977160-4604-0136-e749-0242ac115109,0.0,0.0,0.0,0.0
193b686f-3d81-488b-86dc-4434b2f52148,0.0,0.0,0.0,0.0
e52ef452-39eb-49a9-af02-fd0efc6200f4,0.0,0.0,0.0,0.0
70e16004-68e9-4963-afbc-8d3cd3680084,0.0,0.0,0.0,0.0
51353c12-1eb5-4df5-9e99-6edda449c6b2,0.0,0.0,0.0,0.0
f0aabf1f-4da2-46b9-8975-f26830a7a8c3,0.0,0.0,0.0,0.0
712131bf-b644-43dd-8680-a04b03e7ecb5,0.0,0.0,0.0,0.0
4a886560-137a-0136-11d7-0242ac116705,0.0,0.0,0.0,0.0
03cd9fb0-637a-0136-5624-0242ac115610,0.0,6.0,-6.0,6.0
6868bbb0-85ca-0135-77f7-0242ac116713,0.0,0.0,0.0,0.0
502daa51-8b7e-40f0-8254-b51b3e1c7249,0.0,0.0,0.0,0.0
bcc1dfa0-5796-0136-996c-0242ac11150d,0.0,0.0,0.0,0.0
bb4bc35a-38e0-479f-842d-f5f3fa328e75,0.0,5.0,-5.0,5.0
8c1569c4-6078-4d55-8a9a-4304fa85ef46,0.0,0.0,0.0,0.0
