parent_account_c,net_desks_closedwon,date
0010G00002CDzXZQA1,0.0,2018-08-23
0010G00002Jccw6QAB,1.0,2018-08-28
0010G00002I7QqJQAV,0.0,2018-08-15
0010G00002JcrZAQAZ,1.0,2018-08-30
0010G00002GD7F2QAL,4.0,2018-08-21
0010G00002CEEgiQAH,0.0,2018-08-02
0010G00002JCd0WQAT,1.0,2018-08-21
0010G00002CE306QAD,10.0,2018-08-30
0010G00002JcZEvQAN,2.0,2018-08-29
0010G00002I7PWOQA3,24.0,2018-08-30
0010G00002CECr5QAH,20.0,2018-08-08
0010G00002JCqybQAD,6.0,2018-08-27
0010G00002CDm9AQAT,18.0,2018-08-06
0010G00002JcYh3QAF,2.0,2018-08-28
0010G00002I7PjCQAV,12.0,2018-08-24
0010G00002Gqj9cQAB,1.0,2018-08-28
0010G00002CDvb1QAD,48.0,2018-08-13
0010G00002CDm91QAD,40.0,2018-08-16
0010G00002I7Q8cQAF,18.0,2018-08-02
0010G00002CECinQAH,0.0,2018-08-14
0010G00002I7PmsQAF,2.0,2018-08-28
0010G00002JCdrNQAT,2.0,2018-08-21
0010G00002Gqd8jQAB,0.0,2018-08-10
0010G00002JAQiHQAX,2.0,2018-08-08
0010G00002CDt01QAD,0.0,2018-08-01
0010G00002JClGzQAL,1.0,2018-08-24
0010G00002CEGZ1QAP,8.0,2018-08-29
0010G00002CDh2KQAT,1.0,2018-08-22
0010G00002CDaPQQA1,0.0,2018-08-21
0010G00002JCm7cQAD,1.0,2018-08-27
0010G00002CEF8PQAX,12.0,2018-08-28
0010G00002CDonlQAD,0.0,2018-08-27
0010G00002I7vnrQAB,1.0,2018-08-06
0010G00002CDlTWQA1,1.0,2018-08-03
0010G00002I7QnYQAV,1.0,2018-08-02
0010G00002J9OINQA3,1.0,2018-08-06
0010G00002JAMqlQAH,1.0,2018-08-01
0010G00002CEJdIQAX,28.0,2018-08-03
0010G00002GCjBiQAL,45.0,2018-08-02
0010G00002CDZD6QAP,323.0,2018-08-05
0010G00002JAkxhQAD,2.0,2018-08-07
0010G00002CDZP8QAP,5.0,2018-08-01
0010G00002JclpVQAR,1.0,2018-08-29
0010G00002JBrTyQAL,2.0,2018-08-22
0010G00002CDmyZQAT,3.0,2018-08-09
0010G00002CDgh5QAD,31.0,2018-08-01
0010G00002CECMuQAP,6.0,2018-08-09
0010G00002CDc4aQAD,24.0,2018-08-20
0010G00002GCNCHQA5,6.0,2018-08-28
0010G00002CDg7VQAT,228.0,2018-08-24
0010G00002JcaQ7QAJ,1.0,2018-08-28
0010G00002CDgdYQAT,790.0,2018-08-31
0010G00002JBejtQAD,1.0,2018-08-22
0010G00002CDcpbQAD,0.0,2018-08-13
0010G00002FyGmwQAF,20.0,2018-08-01
0010G00002CDtiqQAD,12.0,2018-08-31
0010G00002CDtQ5QAL,4.0,2018-08-10
0010G00002JAh0CQAT,2.0,2018-08-22
0010G00002CDkPiQAL,5.0,2018-08-29
0010G00002HnNQwQAN,9.0,2018-08-03
0010G00002CE8zzQAD,2.0,2018-08-08
0010G00002JCmVIQA1,2.0,2018-08-23
0010G00002CDs8jQAD,1.0,2018-08-31
0010G00002I7q4CQAR,2.0,2018-08-02
0010G00002I7qK2QAJ,1.0,2018-08-02
0010G00002DTnbbQAD,0.0,2018-08-29
0010G00002I7PwiQAF,2.0,2018-08-31
0010G00002GyzkzQAB,28.0,2018-08-31
0010G00002CDaZUQA1,5.0,2018-08-30
0010G00002GCjEnQAL,2.0,2018-08-31
0010G00002J9C5tQAF,0.0,2018-08-08
0010G00002JC642QAD,1.0,2018-08-21
0010G00002CE6aVQAT,75.0,2018-08-02
0010G00002CE5zrQAD,2.0,2018-08-22
0010G00002CDaTIQA1,0.0,2018-08-28
0010G00002I7PTyQAN,85.0,2018-08-28
0010G00002I7qB5QAJ,1.0,2018-08-01
0010G00002CDj2eQAD,1.0,2018-08-08
0010G00002J9BYiQAN,12.0,2018-08-16
0010G00002CDrwAQAT,2.0,2018-08-23
0010G00002GCoj4QAD,0.0,2018-08-24
0010G00002CDdWaQAL,4.0,2018-08-02
0010G00002CEFkvQAH,6.0,2018-08-31
0010G00002CEHj0QAH,2.0,2018-08-29
0010G00002J9cY6QAJ,4.0,2018-08-27
0010G00002CDZWeQAP,27.0,2018-08-28
0010G00002HnN7WQAV,4.0,2018-08-01
0010G00002CDczUQAT,0.0,2018-08-28
0010G00002I7q97QAB,1.0,2018-08-03
0010G00002CE3loQAD,2.0,2018-08-30
0010G00002CE8ypQAD,56.0,2018-08-22
0010G00002CEHPQQA5,1.0,2018-08-16
0010G00002I7qEdQAJ,1.0,2018-08-24
0010G00002JC5aRQAT,6.0,2018-08-15
0010G00002CE4AaQAL,0.0,2018-08-03
0010G00002HnMpXQAV,1.0,2018-08-28
0010G00002JCAkEQAX,4.0,2018-08-16
0010G00002GCj1cQAD,0.0,2018-08-07
0010G00002JCt4hQAD,2.0,2018-08-27
0010G00002I7qFlQAJ,2.0,2018-08-09
0010G00002CDvTEQA1,0.0,2018-08-21
0010G00002I826lQAB,3.0,2018-08-22
0010G00002CDZulQAH,84.0,2018-08-28
0010G00002JCxyLQAT,3.0,2018-08-29
0010G00002HoCJzQAN,2.0,2018-08-03
0010G00002CE9GVQA1,11.0,2018-08-02
0010G00002CDphfQAD,4.0,2018-08-24
0010G00002JcwSVQAZ,20.0,2018-08-31
0010G00002J9gCfQAJ,3.0,2018-08-13
0010G00002J9AihQAF,2.0,2018-08-30
0010G00002HnOnVQAV,3.0,2018-08-03
0010G00002JAkb0QAD,6.0,2018-08-28
0010G00002JBm4xQAD,1.0,2018-08-13
0010G00002CE81SQAT,2.0,2018-08-24
0010G00002CE2BAQA1,0.0,2018-08-20
0010G00002CDZWMQA5,0.0,2018-08-30
0010G00002GCjGOQA1,3.0,2018-08-20
0010G00002JA4EcQAL,3.0,2018-08-08
0010G00002JBeIOQA1,1.0,2018-08-28
0010G00002CDuGuQAL,84.0,2018-08-14
0010G00002J94zpQAB,18.0,2018-08-29
0010G00002J9vUMQAZ,5.0,2018-08-14
0010G00002JCfTDQA1,4.0,2018-08-22
0010G00002I7qDuQAJ,5.0,2018-08-02
0010G00002DTngNQAT,0.0,2018-08-24
0010G00002J9eNKQAZ,1.0,2018-08-07
0010G00002CDii7QAD,348.0,2018-08-30
0010G00002JArRhQAL,26.0,2018-08-29
0010G00002CDonTQAT,36.0,2018-08-10
0010G00002Fzzn7QAB,0.0,2018-08-02
0010G00002DTnjlQAD,2.0,2018-08-30
0010G00002JcmEuQAJ,1.0,2018-08-29
0010G00002CE8ubQAD,0.0,2018-08-02
0010G00002CECbSQAX,118.0,2018-08-24
0010G00002JAwlrQAD,2.0,2018-08-07
0010G00002CDdB3QAL,0.0,2018-08-29
0010G00002CDeQoQAL,12.0,2018-08-08
0010G00002I7qBkQAJ,6.0,2018-08-10
0010G00002JCG77QAH,6.0,2018-08-24
0010G00002JC96SQAT,2.0,2018-08-31
0010G00002J9LAYQA3,3.0,2018-08-31
0010G00002CDj2HQAT,0.0,2018-08-27
0010G00002JD7gRQAT,7.0,2018-08-24
0010G00002CED5jQAH,0.0,2018-08-10
0010G00002CDZMiQAP,40.0,2018-08-13
0010G00002JCmcVQAT,2.0,2018-08-24
0010G00002JCczJQAT,1.0,2018-08-21
,12.0,2018-08-18
0010G00002CDZPWQA5,0.0,2018-08-31
0010G00002JA0FfQAL,14.0,2018-08-09
0010G00002GCoqaQAD,2.0,2018-08-07
0010G00002CDy3EQAT,16.0,2018-08-07
0010G00002CDmkvQAD,8.0,2018-08-01
0010G00002I7PrcQAF,6.0,2018-08-10
0010G00002CDgbRQAT,4.0,2018-08-16
0010G00002I7q5bQAB,15.0,2018-08-30
0010G00002JccT9QAJ,1.0,2018-08-28
0010G00002I7q5ZQAR,1.0,2018-08-01
0010G00002CDd9lQAD,0.0,2018-08-13
0010G00002CECbJQAX,3.0,2018-08-27
0010G00002CDz19QAD,2.0,2018-08-07
0010G00002CE19bQAD,3.0,2018-08-06
0010G00002JCHMmQAP,1.0,2018-08-15
0010G00002J9P39QAF,4.0,2018-08-07
0010G00002I7QPvQAN,2.0,2018-08-31
0010G00002CDgIVQA1,3.0,2018-08-01
0010G00002I7qAWQAZ,1.0,2018-08-27
0010G00002I7Q36QAF,4.0,2018-08-14
0010G00002I7Qj0QAF,3.0,2018-08-01
0010G00002JCs9AQAT,18.0,2018-08-23
0010G00002JAsSwQAL,1.0,2018-08-30
0010G00002I7qH3QAJ,8.0,2018-08-01
0010G00002CDibSQAT,11.0,2018-08-06
0010G00002JBqeCQAT,1.0,2018-08-12
0010G00002CDeEoQAL,2.0,2018-08-24
0010G00002J9TDLQA3,1.0,2018-08-31
0010G00002JCfMbQAL,1.0,2018-08-21
0010G00002CEGsVQAX,2.0,2018-08-28
0010G00002CEHyvQAH,4.0,2018-08-28
0010G00002JCYbkQAH,2.0,2018-08-23
0010G00002CDkQ7QAL,0.0,2018-08-23
0010G00002EvAA0QAN,47.0,2018-08-17
0010G00002JCd6eQAD,4.0,2018-08-22
0010G00002CE0x2QAD,1.0,2018-08-06
0010G00002JcYMyQAN,0.0,2018-08-28
0010G00002CDZW6QAP,249.0,2018-08-21
0010G00002I7Q37QAF,0.0,2018-08-01
0010G00002CDlebQAD,161.0,2018-08-21
0010G00002JcrN4QAJ,1.0,2018-08-30
0010G00002I7qCgQAJ,1.0,2018-08-01
0010G00002CDe2qQAD,18.0,2018-08-02
0010G00002CDz46QAD,6.0,2018-08-06
0010G00002JCGaaQAH,1.0,2018-08-15
0010G00002JBjYBQA1,1.0,2018-08-20
0010G00002CDxYpQAL,0.0,2018-08-01
0010G00002CDZfdQAH,0.0,2018-08-30
0010G00002CE8FnQAL,0.0,2018-08-31
0010G00002HyrFgQAJ,2.0,2018-08-29
0010G00002JAjNlQAL,1.0,2018-08-23
0010G00002CEJSUQA5,0.0,2018-08-22
0010G00002CDwKuQAL,0.0,2018-08-01
0010G00002CDw1aQAD,2.0,2018-08-10
0010G00002J9FwPQAV,12.0,2018-08-10
0010G00002CDfbBQAT,3.0,2018-08-20
0010G00002CE56tQAD,1.0,2018-08-30
0010G00002CEInKQAX,4.0,2018-08-24
0010G00002CDtfIQAT,0.0,2018-08-27
0010G00002I7QBCQA3,21.0,2018-08-30
0010G00002CDh3uQAD,4.0,2018-08-24
0010G00002JcmEuQAJ,1.0,2018-08-30
0010G00002CE59wQAD,7.0,2018-08-17
0010G00002CE9MJQA1,4.0,2018-08-22
0010G00002GCjBVQA1,2.0,2018-08-07
0010G00002CEEopQAH,0.0,2018-08-01
0010G00002FzzXaQAJ,60.0,2018-08-08
0010G00002CE88jQAD,1.0,2018-08-22
0010G00002CEEFhQAP,18.0,2018-08-01
0010G00002CDeCwQAL,12.0,2018-08-15
0010G00002CE2TZQA1,8.0,2018-08-10
0010G00002CDmx9QAD,6.0,2018-08-24
0010G00002GCiTjQAL,6.0,2018-08-21
0010G00002JCLThQAP,1.0,2018-08-16
0010G00002I7q2nQAB,3.0,2018-08-02
0010G00002JCAroQAH,1.0,2018-08-31
0010G00002I7Q9lQAF,6.0,2018-08-28
0010G00002CEDPuQAP,0.0,2018-08-03
0010G00002GCj7FQAT,2.0,2018-08-07
0010G00002JCaiqQAD,2.0,2018-08-20
0010G00002I7QmZQAV,7.0,2018-08-07
0010G00002J9rOxQAJ,1.0,2018-08-28
0010G00002JAaSLQA1,2.0,2018-08-29
0010G00002CDbwjQAD,0.0,2018-08-10
0010G00002JCssgQAD,7.0,2018-08-28
0010G00002I7qGbQAJ,1.0,2018-08-01
0010G00002CDcKHQA1,0.0,2018-08-14
0010G00002JcaG7QAJ,21.0,2018-08-30
0010G00002CEBlXQAX,0.0,2018-08-20
0010G00002JcWLEQA3,1.0,2018-08-27
0010G00002I81BZQAZ,1.0,2018-08-13
0010G00002I7QO6QAN,69.0,2018-08-30
0010G00002CDbClQAL,2.0,2018-08-31
0010G00002JBvFCQA1,1.0,2018-08-13
0010G00002CDwOFQA1,0.0,2018-08-16
0010G00002CDbZSQA1,32.0,2018-08-28
0010G00002CDzWUQA1,1.0,2018-08-03
0010G00002I7q4tQAB,1.0,2018-08-02
0010G00002CDeYTQA1,0.0,2018-08-28
0010G00002JCHJVQA5,4.0,2018-08-15
0010G00002I7QEgQAN,5.0,2018-08-21
0010G00002CDwaQQAT,3.0,2018-08-29
0010G00002EuPVOQA3,6.0,2018-08-29
0010G00002JcSyPQAV,1.0,2018-08-25
0010G00002JBjugQAD,1.0,2018-08-08
0010G00002CDZOOQA5,136.0,2018-08-01
0010G00002JBw0VQAT,2.0,2018-08-30
0010G00002CDcSfQAL,2.0,2018-08-01
0010G00002CDZPFQA5,35.0,2018-08-13
0010G00002J9Np5QAF,1.0,2018-08-03
0010G00002J93zaQAB,20.0,2018-08-20
0010G00002JBxDbQAL,14.0,2018-08-23
0010G00002CE0x3QAD,1.0,2018-08-29
0010G00002GrIrOQAV,2.0,2018-08-31
0010G00002JCedWQAT,2.0,2018-08-31
0010G00002JAi5CQAT,1.0,2018-08-24
0010G00002I7QY7QAN,14.0,2018-08-10
0010G00002CEIViQAP,0.0,2018-08-29
0010G00002JcU3GQAV,35.0,2018-08-28
0010G00002I7q9EQAR,2.0,2018-08-01
0010G00002CE49RQAT,2.0,2018-08-22
0010G00002I7qGZQAZ,2.0,2018-08-09
0010G00002JCd0vQAD,2.0,2018-08-29
0010G00002CDZOtQAP,110.0,2018-08-07
0010G00002CDp6fQAD,4.0,2018-08-07
0010G00002JCZ32QAH,1.0,2018-08-24
0010G00002CDwOZQA1,0.0,2018-08-08
0010G00002CEHVoQAP,4.0,2018-08-23
0010G00002J92OKQAZ,8.0,2018-08-24
0010G00002CE9fxQAD,8.0,2018-08-30
0010G00002CE7FxQAL,2.0,2018-08-21
0010G00002J9J63QAF,12.0,2018-08-31
0010G00002JAqLPQA1,2.0,2018-08-22
0010G00002JC8ncQAD,2.0,2018-08-23
0010G00002JcWIKQA3,4.0,2018-08-26
0010G00002JCeEWQA1,1.0,2018-08-21
0010G00002JCoSvQAL,1.0,2018-08-22
0010G00002CE1gDQAT,0.0,2018-08-15
0010G00002CDZPFQA5,35.0,2018-08-28
0010G00002CEIPZQA5,6.0,2018-08-23
0010G00002CDj2FQAT,3.0,2018-08-13
0010G00002CEBpEQAX,16.0,2018-08-17
0010G00002JcZFKQA3,8.0,2018-08-30
0010G00002CEGEBQA5,4.0,2018-08-31
0010G00002CDeMrQAL,4.0,2018-08-30
0010G00002I7PmDQAV,1.0,2018-08-31
0010G00002J9TEWQA3,9.0,2018-08-24
0010G00002CDZfcQAH,1134.0,2018-08-14
0010G00002J9fcjQAB,3.0,2018-08-06
0010G00002FzU5CQAV,0.0,2018-08-27
0010G00002JCratQAD,3.0,2018-08-30
0010G00002FyGbnQAF,10.0,2018-08-17
0010G00002FzTj3QAF,12.0,2018-08-10
0010G00002JClEyQAL,1.0,2018-08-22
0010G00002CEFCDQA5,0.0,2018-08-28
0010G00002CDx1LQAT,0.0,2018-08-09
0010G00002CDjwIQAT,30.0,2018-08-02
0010G00002I7qJWQAZ,2.0,2018-08-01
0010G00002J9loOQAR,18.0,2018-08-27
0010G00002I7q3jQAB,1.0,2018-08-01
0010G00002CE7vbQAD,0.0,2018-08-07
0010G00002CDegQQAT,3.0,2018-08-31
0010G00002J9kOzQAJ,6.0,2018-08-07
0010G00002I7qJLQAZ,6.0,2018-08-02
0010G00002JBe71QAD,1.0,2018-08-20
0010G00002J9iaDQAR,5.0,2018-08-06
0010G00002CDkasQAD,0.0,2018-08-03
0010G00002CDfhvQAD,4.0,2018-08-21
0010G00002J91RSQAZ,4.0,2018-08-29
0010G00002G0009QAB,1.0,2018-08-31
0010G00002CDnypQAD,0.0,2018-08-30
0010G00002JBpSjQAL,2.0,2018-08-31
0010G00002HnOZsQAN,1023.0,2018-08-07
0010G00002I7qDzQAJ,1.0,2018-08-01
0010G00002JBd4pQAD,2.0,2018-08-07
0010G00002JAsVCQA1,16.0,2018-08-22
0010G00002JCsqVQAT,4.0,2018-08-23
0010G00002CEFDoQAP,32.0,2018-08-24
0010G00002CDrLWQA1,2.0,2018-08-07
0010G00002I7q7dQAB,2.0,2018-08-02
0010G00002CEHTKQA5,8.0,2018-08-02
0010G00002JCIzcQAH,2.0,2018-08-31
0010G00002CE8ABQA1,2.0,2018-08-29
0010G00002CDqajQAD,240.0,2018-08-13
0010G00002CDizVQAT,2.0,2018-08-16
0010G00002CE75sQAD,2.0,2018-08-21
0010G00002CE6LKQA1,54.0,2018-08-02
0010G00002I7qDaQAJ,2.0,2018-08-22
0010G00002I7qDaQAJ,2.0,2018-08-01
0010G00002JcY4pQAF,1.0,2018-08-29
0010G00002JcaK9QAJ,4.0,2018-08-29
0010G00002GCiRVQA1,2.0,2018-08-29
0010G00002CE6NgQAL,4.0,2018-08-07
0010G00002CE3slQAD,0.0,2018-08-07
0010G00002I7QcvQAF,37.0,2018-08-22
0010G00002CE9ZhQAL,9500.0,2018-08-29
0010G00002JBdLCQA1,3.0,2018-08-30
0010G00002JcrGXQAZ,2.0,2018-08-30
0010G00002CDmRdQAL,2.0,2018-08-23
0010G00002CEFceQAH,2.0,2018-08-01
0010G00002CEGQlQAP,12.0,2018-08-08
0010G00002JATTjQAP,1.0,2018-08-07
0010G00002J9M1aQAF,3.0,2018-08-22
0010G00002I7q65QAB,6.0,2018-08-03
0010G00002CDZRZQA5,0.0,2018-08-29
0010G00002CEC5EQAX,0.0,2018-08-30
0010G00002CDiygQAD,0.0,2018-08-28
0010G00002CDbxrQAD,1.0,2018-08-31
0010G00002CDon3QAD,0.0,2018-08-28
0010G00002CE2ztQAD,29.0,2018-08-07
0010G00002CDw8XQAT,0.0,2018-08-22
0010G00002HnQHoQAN,0.0,2018-08-07
0010G00002JAqKTQA1,1.0,2018-08-06
0010G00002JC7opQAD,3.0,2018-08-29
0010G00002JAYFmQAP,1.0,2018-08-28
0010G00002JAiaoQAD,1.0,2018-08-08
0010G00002I8247QAB,6.0,2018-08-14
0010G00002CE7WlQAL,0.0,2018-08-13
0010G00002I7qF5QAJ,1.0,2018-08-02
0010G00002I7QhnQAF,2.0,2018-08-01
0010G00002J9RA8QAN,4.0,2018-08-21
0010G00002I7PlgQAF,1.0,2018-08-01
0010G00002J95YQQAZ,24.0,2018-08-30
0010G00002J94E3QAJ,1.0,2018-08-29
0010G00002I83REQAZ,2.0,2018-08-06
0010G00002JccsEQAR,1.0,2018-08-28
0010G00002JC7QYQA1,1.0,2018-08-27
0010G00002CE63qQAD,2.0,2018-08-15
0010G00002HnOI6QAN,4.0,2018-08-03
0010G00002CEBzTQAX,2.0,2018-08-29
0010G00002JAgYsQAL,1.0,2018-08-07
0010G00002JBw2CQAT,2.0,2018-08-13
0010G00002CE4HNQA1,4.0,2018-08-02
0010G00002JCIcFQAX,4.0,2018-08-21
0010G00002CDZW6QAP,1494.0,2018-08-09
0010G00002J97SEQAZ,1.0,2018-08-02
0010G00002CDZIFQA5,5.0,2018-08-31
0010G00002GCio7QAD,8.0,2018-08-30
0010G00002CE7PiQAL,4.0,2018-08-24
0010G00002CDpVQQA1,4.0,2018-08-01
0010G00002CDg3ZQAT,0.0,2018-08-14
0010G00002I7qEnQAJ,2.0,2018-08-04
0010G00002CEFf0QAH,0.0,2018-08-28
0010G00002DuRVHQA3,6.0,2018-08-14
0010G00002CDfS3QAL,189.0,2018-08-16
0010G00002CDZgTQAX,624.0,2018-08-14
0010G00002J9gFOQAZ,3.0,2018-08-07
0010G00002JCcpsQAD,1.0,2018-08-21
0010G00002CEHwyQAH,2.0,2018-08-23
0010G00002CE20iQAD,16.0,2018-08-08
0010G00002CDbOtQAL,27.0,2018-08-30
0010G00002CDebAQAT,36.0,2018-08-08
0010G00002JcrgkQAB,1.0,2018-08-30
0010G00002CEBiXQAX,3.0,2018-08-28
0010G00002CDeFFQA1,12.0,2018-08-08
0010G00002CE7KPQA1,42.0,2018-08-30
0010G00002CE5G4QAL,4.0,2018-08-20
0010G00002J9Td3QAF,1.0,2018-08-16
0010G00002CECz3QAH,0.0,2018-08-29
0010G00002I7qGlQAJ,2.0,2018-08-02
0010G00002CDh3eQAD,0.0,2018-08-03
0010G00002CDc5AQAT,24.0,2018-08-28
0010G00002CDZGsQAP,140.0,2018-08-03
0010G00002J9KBOQA3,1.0,2018-08-06
0010G00002CEIiOQAX,10.0,2018-08-15
0010G00002JC4RuQAL,8.0,2018-08-13
0010G00002CDq63QAD,0.0,2018-08-13
0010G00002J9GOfQAN,7.0,2018-08-09
0010G00002CDcIRQA1,252.0,2018-08-31
0010G00002CEEYsQAP,1.0,2018-08-01
0010G00002HnOrJQAV,2.0,2018-08-08
0010G00002J9AQpQAN,2.0,2018-08-06
0010G00002CEEf1QAH,3.0,2018-08-02
0010G00002JBwFGQA1,1.0,2018-08-13
0010G00002JAD21QAH,6.0,2018-08-08
0010G00002JAnhAQAT,1.0,2018-08-29
0010G00002J9KBdQAN,5.0,2018-08-29
0010G00002CEErjQAH,0.0,2018-08-30
0010G00002I7qDqQAJ,1.0,2018-08-02
0010G00002CE6rXQAT,0.0,2018-08-27
0010G00002CDxmFQAT,10.0,2018-08-08
0010G00002CDhg7QAD,2.0,2018-08-22
0010G00002J91L6QAJ,6.0,2018-08-24
0010G00002GCjRmQAL,0.0,2018-08-18
0010G00002JcprHQAR,1.0,2018-08-30
0010G00002I7qByQAJ,1.0,2018-08-13
0010G00002I7PrJQAV,3.0,2018-08-15
0010G00002JCIUVQA5,2.0,2018-08-23
0010G00002JCNLfQAP,6.0,2018-08-24
0010G00002J931sQAB,12.0,2018-08-07
0010G00002CE0AqQAL,6.0,2018-08-28
0010G00002FUDYyQAP,8.0,2018-08-28
0010G00002JCxn8QAD,1.0,2018-08-24
0010G00002CE1bMQAT,4.0,2018-08-19
0010G00002CDiSpQAL,0.0,2018-08-31
0010G00002JBvpwQAD,2.0,2018-08-20
0010G00002CDZWhQAP,12.0,2018-08-13
0010G00002CEJdqQAH,63.0,2018-08-02
0010G00002J9L4GQAV,1.0,2018-08-20
0010G00002JcdnxQAB,1.0,2018-08-28
0010G00002CEC0gQAH,12.0,2018-08-11
0010G00002I7q50QAB,1.0,2018-08-02
0010G00002JcqaWQAR,9.0,2018-08-30
0010G00002J9S3uQAF,2.0,2018-08-10
0010G00002I7qHZQAZ,2.0,2018-08-01
0010G00002JCt9mQAD,1.0,2018-08-31
0010G00002JcYPdQAN,2.0,2018-08-31
0010G00002CE53pQAD,6.0,2018-08-15
0010G00002JCnbOQAT,7.0,2018-08-22
0010G00002CDpbFQAT,2.0,2018-08-31
0010G00002J9BQQQA3,12.0,2018-08-16
0010G00002CDnWTQA1,2.0,2018-08-14
0010G00002CDZg6QAH,9775.0,2018-08-25
0010G00002JAtjZQAT,1.0,2018-08-09
0010G00002J9lp3QAB,1.0,2018-08-10
0010G00002CDwvvQAD,3.0,2018-08-13
0010G00002CEBjyQAH,72.0,2018-08-23
0010G00002CE6e4QAD,6.0,2018-08-21
0010G00002I7qABQAZ,3.0,2018-08-10
0010G00002JCc4dQAD,1.0,2018-08-20
0010G00002JC8QsQAL,4.0,2018-08-14
0010G00002CE6KhQAL,70.0,2018-08-24
0010G00002CDkBrQAL,5.0,2018-08-23
0010G00002JBdZdQAL,1.0,2018-08-24
0010G00002CDkwVQAT,0.0,2018-08-23
0010G00002CDbgNQAT,0.0,2018-08-20
0010G00002CDqpNQAT,0.0,2018-08-14
0010G00002JBdLCQA1,3.0,2018-08-31
0010G00002CEJCyQAP,0.0,2018-08-07
0010G00002CDgODQA1,0.0,2018-08-31
0010G00002JA86IQAT,2.0,2018-08-28
0010G00002CDZikQAH,48.0,2018-08-16
0010G00002JAE2FQAX,1.0,2018-08-01
0010G00002FUFHAQA5,0.0,2018-08-08
0010G00002CDpBnQAL,384.0,2018-08-17
0010G00002CEFHqQAP,42.0,2018-08-21
0010G00002CDed6QAD,1.0,2018-08-07
0010G00002CDhHmQAL,55.0,2018-08-01
0010G00002CE7clQAD,25.0,2018-08-10
0010G00002JCkiQQAT,1.0,2018-08-27
0010G00002CDuEbQAL,6.0,2018-08-30
0010G00002CED09QAH,4.0,2018-08-14
0010G00002CDZW1QAP,4941.0,2018-08-06
0010G00002Jcm2yQAB,1.0,2018-08-29
0010G00002JcT7pQAF,1.0,2018-08-31
0010G00002CDhlsQAD,24.0,2018-08-10
0010G00002CDbeRQAT,6.0,2018-08-01
0010G00002CE1HAQA1,10.0,2018-08-21
0010G00002CDc4ZQAT,0.0,2018-08-02
0010G00002CDkNbQAL,0.0,2018-08-20
0010G00002I7q5oQAB,1.0,2018-08-03
0010G00002CEHjpQAH,0.0,2018-08-31
0010G00002J9GOuQAN,2.0,2018-08-13
0010G00002CDrcoQAD,6.0,2018-08-16
0010G00002JcYLMQA3,2.0,2018-08-29
0010G00002GCidyQAD,1.0,2018-08-30
0010G00002CDml4QAD,0.0,2018-08-30
0010G00002CDd2YQAT,0.0,2018-08-22
0010G00002JceZFQAZ,1.0,2018-08-28
0010G00002JcyQrQAJ,1.0,2018-08-31
0010G00002CDZHWQA5,80.0,2018-08-22
0010G00002JcvNaQAJ,4.0,2018-08-31
0010G00002JCwQmQAL,22.0,2018-08-31
0010G00002CECVbQAP,6.0,2018-08-08
0010G00002I7Pw8QAF,0.0,2018-08-02
0010G00002CEHSoQAP,15.0,2018-08-30
0010G00002CDv21QAD,1.0,2018-08-02
0010G00002J9092QAB,1.0,2018-08-29
0010G00002I7QSKQA3,3.0,2018-08-23
0010G00002CE7WlQAL,0.0,2018-08-29
0010G00002J90AYQAZ,98.0,2018-08-28
0010G00002I7PhZQAV,0.0,2018-08-21
0010G00002JAwpPQAT,1.0,2018-08-07
0010G00002JCfpnQAD,1.0,2018-08-21
0010G00002CDZZ7QAP,810.0,2018-08-01
0010G00002CEDe8QAH,0.0,2018-08-30
0010G00002I7PkdQAF,4.0,2018-08-27
0010G00002I7QKAQA3,1.0,2018-08-24
0010G00002I7q7WQAR,1.0,2018-08-02
0010G00002CE4G6QAL,3.0,2018-08-29
0010G00002GqOKmQAN,1.0,2018-08-31
0010G00002CE4TsQAL,0.0,2018-08-01
0010G00002CEAXrQAP,4.0,2018-08-08
0010G00002J97ZDQAZ,1.0,2018-08-30
0010G00002CDZCiQAP,0.0,2018-08-27
0010G00002I83KrQAJ,4.0,2018-08-14
0010G00002JAsVlQAL,1.0,2018-08-10
0010G00002HnPEOQA3,2.0,2018-08-23
0010G00002I7q5LQAR,1.0,2018-08-01
0010G00002CDdfRQAT,0.0,2018-08-13
0010G00002CEHSoQAP,20.0,2018-08-27
0010G00002J9GOZQA3,2.0,2018-08-12
0010G00002CE41LQAT,0.0,2018-08-02
0010G00002J9GOuQAN,2.0,2018-08-10
0010G00002CE021QAD,2.0,2018-08-01
0010G00002GCiZsQAL,986.0,2018-08-14
0010G00002JAaMDQA1,1.0,2018-08-16
0010G00002JC6DTQA1,1.0,2018-08-13
0010G00002J9jzWQAR,5.0,2018-08-27
0010G00002I7QjcQAF,2.0,2018-08-31
0010G00002JBrijQAD,6.0,2018-08-24
0010G00002I7qG5QAJ,6.0,2018-08-01
0010G00002JCf8ZQAT,1.0,2018-08-21
0010G00002CE5bZQAT,12.0,2018-08-03
0010G00002JC8WHQA1,0.0,2018-08-28
0010G00002HnPBJQA3,2.0,2018-08-21
0010G00002JC6WpQAL,10.0,2018-08-13
0010G00002JAcPVQA1,6.0,2018-08-31
0010G00002J91A7QAJ,2.0,2018-08-30
0010G00002CEDtXQAX,2.0,2018-08-24
0010G00002CEJCwQAP,5.0,2018-08-31
0010G00002I7qFtQAJ,2.0,2018-08-01
0010G00002HnNw1QAF,0.0,2018-08-22
